Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
d-gray-man-3in1-tp-vol-03-9781421555690,D GRAY MAN 3IN1 TP VOL 03,"<p><b>The popular series about a cursed teenage boy who saves mankind one soul at a time—now in an omnibus edition!</b><br><br><i>D.Gray-man</i> is the story of Allen Walker, who roams a fictional 19th century Earth in search of <i>Innocence</i>, a mysterious substance used to fight demons called <i>akuma</i>.<br><br>Allen has had his heart pierced and his Innocence pulverized by an assassin from the Clan of Noah. Allen is taken to the Asian branch of the Black Order to heal. He is keen to rejoin the battle, but he will not be able to fight again until he learns how to activate his Innocence and turn it into a weapon.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Katsura Hoshino</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421555690</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Katsura Hoshino",TRUE,Title,Default Title,9781421555690,shopify,1,deny,manual,1299,,TRUE,FALSE,9781421555690,https://images.isbndb.com/covers/3238643482694.jpg,1,D GRAY MAN 3IN1 TP VOL 03,active
dr-slump-9781421501741,Dr. Slump.,"<p>""This book reads from right to left""--Cover p. [4].Translated from the Japanese.</p>
<table><tr><td><strong>Author(s)</strong></td><td>鳥山 明 [Akira Toriyama]</td></tr><tr><td><strong>Publisher</strong></td><td>VIZ Media</td></tr><tr><td><strong>Published</strong></td><td>2006</td></tr><tr><td><strong>Pages</strong></td><td>193</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421501741</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421501741' target='_blank'>Open Library</a></td></tr></table>",VIZ Media,Media > Books,Books,"English, Soft Cover, 鳥山 明 [Akira Toriyama], Comics & graphic novels, manga, science fiction, Scientists, fiction",TRUE,Title,Default Title,9781421501741,shopify,1,deny,manual,899,,TRUE,FALSE,9781421501741,https://covers.openlibrary.org/b/id/10598470-L.jpg,1,Dr. Slump.,active
dr-slump-9781421506319,Dr. Slump.,"<p>""This book reads from right to left""--Cover p. [4].Translated from the Japanese.</p>
<table><tr><td><strong>Author(s)</strong></td><td>鳥山 明 [Akira Toriyama], Frances Wall</td></tr><tr><td><strong>Publisher</strong></td><td>Viz Medial</td></tr><tr><td><strong>Published</strong></td><td>2006</td></tr><tr><td><strong>Pages</strong></td><td>193</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421506319</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421506319' target='_blank'>Open Library</a></td></tr></table>",Viz Medial,Media > Books,Books,"English, Soft Cover, 鳥山 明 [Akira Toriyama], Frances Wall, Humorous stories, Juvenile fiction, Graphic novels, Inventors, Robots, Fiction, Science fiction, Cartoons and comics, Comic books, strips, Comics & graphic novels, science fiction",TRUE,Title,Default Title,9781421506319,shopify,1,deny,manual,899,,TRUE,FALSE,9781421506319,https://images.isbndb.com/covers/2744933482694.jpg,1,Dr. Slump.,active
don-t-be-cruel-2-in-1-edition-vol-2-2-in-1-edition-9781421586984,"Don't Be Cruel : 2-In-1 Edition, Vol. 2: 2-In-1 Edition","<table><tr><td><strong>Author(s)</strong></td><td>Yonezou Nekota</td></tr><tr><td><strong>Publisher</strong></td><td>Viz Media, SuBLime</td></tr><tr><td><strong>Published</strong></td><td>2016</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421586984</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421586984' target='_blank'>Open Library</a></td></tr></table>","Viz Media, SuBLime",Media > Books,Books,"English, Paper Back, Yonezou Nekota, Comics & graphic novels, manga, romance",TRUE,Title,Default Title,9781421586984,shopify,1,deny,manual,1299,,TRUE,FALSE,9781421586984,https://covers.openlibrary.org/b/isbn/9781421586984-L.jpg,1,"Don't Be Cruel : 2-In-1 Edition, Vol. 2: 2-In-1 Edition",active
dr-slump-gn-vol-10-9781421506340,DR SLUMP GN VOL 10,<table><tr><td><strong>Author(s)</strong></td><td>AKIRA TORIYAMA</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421506340</td></tr></table>,Viz LLC,Media > Books,Books,"English, Soft Cover, AKIRA TORIYAMA",TRUE,Title,Default Title,9781421506340,shopify,1,deny,manual,899,,TRUE,FALSE,9781421506340,https://covers.openlibrary.org/b/isbn/9781421506340-L.jpg,1,DR SLUMP GN VOL 10,active
hunter-x-hunter-vol-15-9781421510712,Hunter x Hunter Vol. 15,"<p>Graphic NovelsHunter X Hunter</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yoshihiro Togashi</td></tr><tr><td><strong>Publisher</strong></td><td>VIZ Media LLC</td></tr><tr><td><strong>Published</strong></td><td>July 3, 2007</td></tr><tr><td><strong>Pages</strong></td><td>197</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421510712</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421510712' target='_blank'>Open Library</a></td></tr></table>",VIZ Media LLC,Media > Books,Books,"English, Soft Cover, Yoshihiro Togashi, Fiction, Competition (Psychology), Magic, Fantasy fiction, Hunters, Graphic novels, Comic books, strips, Comics & graphic novels, manga, general",TRUE,Title,Default Title,9781421510712,shopify,1,deny,manual,899,,TRUE,FALSE,9781421510712,https://covers.openlibrary.org/b/id/765490-L.jpg,1,Hunter x Hunter Vol. 15,active
hunter-x-hunter-gn-vol-17-9781421510736,HUNTER X HUNTER GN VOL 17,"<p><b>Plucky Gon’s quest to find his dad leads him into a whole world of crazy adventure.</b><br><br>Hunters are a special breed, dedicated to tracking down treasures, magical beasts, and even other people. But such pursuits require a license, and less than one in a hundred thousand can pass the grueling qualification exam. Those who do pass gain access to restricted areas, amazing stores of information, and the right to call themselves <i>Hunters.</i><br><br>In an unexpected turn of events, Gon, Killua, and their sometime enemy Hisoka pull off a stunning victory in a heated game of deadly dodge ball, working together to defeat Razor and his 14 Devils. Meanwhile, a group of rival Hunters zap out for a meeting with the billionaire benefactor who has hired numerous hunters, including Gon, to solve the <i>Greed Island</i> game. There they make a shocking discovery that may very well make all of their struggles meaningless!</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yoshihiro Togashi</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421510736</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Yoshihiro Togashi",TRUE,Title,Default Title,9781421510736,shopify,1,deny,manual,899,,TRUE,FALSE,9781421510736,https://images.isbndb.com/covers/2789103482694.jpg,1,HUNTER X HUNTER GN VOL 17,active
hunter-x-hunter-gn-vol-22-9781421517896,HUNTER X HUNTER GN VOL 22,"<p><b>Plucky Gon’s quest to find his dad leads him into a whole world of crazy adventure.</b><br><br>Hunters are a special breed, dedicated to tracking down treasures, magical beasts, and even other people. But such pursuits require a license, and less than one in a hundred thousand can pass the grueling qualification exam. Those who do pass gain access to restricted areas, amazing stores of information, and the right to call themselves <i>Hunters.</i><br><br>Having lost their queen, the Chimera Ants are spreading beyond their native homeland to establish their own colonies. Some attack Meteor City, and the group of assassins known as the Spiders, are called home to fend off the invasion. Meanwhile, in the Republic of East Gorteau, Gon and Killua realize that entire populations of towns are going missing. They decide to find out what's happening and try to stop it, but Gon soon realizes he's not alone, and whoever's following him is not friendly!</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yoshihiro Togashi</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421517896</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Yoshihiro Togashi",TRUE,Title,Default Title,9781421517896,shopify,1,deny,manual,899,,TRUE,FALSE,9781421517896,https://images.isbndb.com/covers/2860703482694.jpg,1,HUNTER X HUNTER GN VOL 22,active
hunter-x-hunter-gn-vol-32-9781421559124,HUNTER X HUNTER GN VOL 32,"<p>Hunters are a special breed, dedicated to tracking down treasures, magical beasts, and even other people. But such pursuits require a license, and less than one in a hundred thousand can pass the grueling qualification exam. Those who do pass gain access to restricted areas, amazing stores of information, and the right to call themselves Hunters.<br><br> As the Hunter elections reach the moment of decision, Killua closes in on the hospital where Gon lies in a coma. Can he and his terrifyingly powerful sister Alluka reach Gon in time? If they do, Gon will have a chance to fulfill the dream that drove him to become a Hunter in the first place: reuniting with his father, Ging!</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yoshihiro Togashi</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421559124</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Yoshihiro Togashi",TRUE,Title,Default Title,9781421559124,shopify,1,deny,manual,899,,TRUE,FALSE,9781421559124,https://images.isbndb.com/covers/3272983482694.jpg,1,HUNTER X HUNTER GN VOL 32,active
hunter-x-hunter-tp-vol-28-c-1-0-2-9781421542607,HUNTER X HUNTER TP VOL 28 (C: 1-0-2),"<p><b>Plucky Gon’s quest to find his dad leads him into a whole world of crazy adventure.</b><br><br>Hunters are a special breed, dedicated to tracking down treasures, magical beasts, and even other people. But such pursuits require a license, and less than one in a hundred thousand can pass the grueling qualification exam. Those who do pass gain access to restricted areas, amazing stores of information, and the right to call themselves <i>Hunters.</i><br><br>Netero has struck a deal with the Chimera Ant King: if the King can defeat him, Netero will reveal the King's true name. Netero is determined to keep fighting, but his attacks have no effect on the terrifyingly powerful King. Will Netero's ultimate attack, the Guanyin Bodhisattva: Zero, break through the King's defenses, or will he be forced to take even more desperate measures?</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yoshihiro Togashi</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421542607</td></tr></table>",Viz LLC,Media > Books,Books,"English, Paper Back, Yoshihiro Togashi",TRUE,Title,Default Title,9781421542607,shopify,2,deny,manual,899,,TRUE,FALSE,9781421542607,https://images.isbndb.com/covers/3107813482694.jpg,1,HUNTER X HUNTER TP VOL 28 (C: 1-0-2),active
