Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
their-eyes-were-watching-god-vmc-reissue-9780349019680,THEIR EYES WERE WATCHING GOD (VMC REISSUE),"<table><tr><td><strong>Author(s)</strong></td><td>ZORA NEALE HURSTON, INTRODUCTION BY ZADIE SMITH</td></tr><tr><td><strong>Publisher</strong></td><td>Virago Little, Brown Book Group</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780349019680</td></tr></table>","Virago Little, Brown Book Group",Media > Books,Books,"English, Paper Back, ZORA NEALE HURSTON, INTRODUCTION BY ZADIE SMITH",TRUE,Title,Default Title,9780349019680,shopify,4,deny,manual,499,,TRUE,FALSE,9780349019680,https://covers.openlibrary.org/b/isbn/9780349019680-L.jpg,1,THEIR EYES WERE WATCHING GOD (VMC REISSUE),active
horrible-histories-cut-throat-celts-for-box-set-9789354712517,Horrible Histories: Cut-throat Celts (for box set),<table><tr><td><strong>Author(s)</strong></td><td>TERRY DEARY</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC UK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789354712517</td></tr></table>,SCHOLASTIC UK,Media > Books,Books,"English, Paper Back, TERRY DEARY",TRUE,Title,Default Title,9789354712517,shopify,9,deny,manual,295,,TRUE,FALSE,9789354712517,https://covers.openlibrary.org/b/isbn/9789354712517-L.jpg,1,Horrible Histories: Cut-throat Celts (for box set),active
i-love-sparkle-unicorns-activity-book-9789359548708,I LOVE SPARKLE UNICORNS ACTIVITY BOOK,<table><tr><td><strong>Author(s)</strong></td><td>Scholastic</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC UK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789359548708</td></tr></table>,SCHOLASTIC UK,Media > Books,Books,"English, Paper Back, Scholastic",TRUE,Title,Default Title,9789359548708,shopify,19,deny,manual,499,,TRUE,FALSE,9789359548708,https://images.isbndb.com/covers/12726283485520.jpg,1,I LOVE SPARKLE UNICORNS ACTIVITY BOOK,active
5-principles-of-parenting-your-essential-guide-to-raising-good-humans-9781035422180,5 Principles of Parenting: Your Essential Guide to Raising Good Humans,<table><tr><td><strong>Author(s)</strong></td><td>Aliza Pressman</td></tr><tr><td><strong>Publisher</strong></td><td>Headline Publishing Group</td></tr><tr><td><strong>Published</strong></td><td>2025</td></tr><tr><td><strong>Pages</strong></td><td>368</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781035422180</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781035422180' target='_blank'>Open Library</a></td></tr></table>,Headline Publishing Group,Media > Books,Books,"English, Paper Back, Aliza Pressman, nyt:advice-how-to-and-miscellaneous=2024-02-11, New York Times bestseller",TRUE,Title,Default Title,9781035422180,shopify,2,deny,manual,699,,TRUE,FALSE,9781035422180,https://covers.openlibrary.org/b/isbn/9781035422180-L.jpg,1,5 Principles of Parenting: Your Essential Guide to Raising Good Humans,active
gb-horrorland-01-kathputli-ka-badla-hindi-9788184778311,GB HORRORLAND#01 KATHPUTLI KA BADLA (HINDI),"<p>BRAND NEW, Exactly same ISBN as listed, Please double check ISBN carefully before ordering.</p>
<table><tr><td><strong>Author(s)</strong></td><td>R.L.STINE</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC INDIA</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>Hindi</td></tr><tr><td><strong>ISBN</strong></td><td>9788184778311</td></tr></table>",SCHOLASTIC INDIA,Media > Books,Books,"Hindi, Paper Back, R.L.STINE",TRUE,Title,Default Title,9788184778311,shopify,1,deny,manual,299,,TRUE,FALSE,9788184778311,https://images.isbndb.com/covers/4882533485102.jpg,1,GB HORRORLAND#01 KATHPUTLI KA BADLA (HINDI),active
horrible-histories-rotten-romans-for-box-set-9789354712500,Horrible Histories: Rotten Romans (for box set),<table><tr><td><strong>Author(s)</strong></td><td>TERRY DEARY</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC UK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789354712500</td></tr></table>,SCHOLASTIC UK,Media > Books,Books,"English, Paper Back, TERRY DEARY",TRUE,Title,Default Title,9789354712500,shopify,10,deny,manual,295,,TRUE,FALSE,9789354712500,https://covers.openlibrary.org/b/isbn/9789354712500-L.jpg,1,Horrible Histories: Rotten Romans (for box set),active
the-adventurous-four-collection-shipwrecked-stranded-and-trapped-9781444951868,"The Adventurous Four Collection (Shipwrecked!, Stranded! And Trapped!)",<table><tr><td><strong>Author(s)</strong></td><td>Blyton Enid</td></tr><tr><td><strong>Publisher</strong></td><td>HACHETTE CHILDRENS GROUP</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781444951868</td></tr></table>,HACHETTE CHILDRENS GROUP,Media > Books,Books,"English, Paper Back, Blyton Enid",TRUE,Title,Default Title,9781444951868,shopify,1,deny,manual,799,,TRUE,FALSE,9781444951868,https://covers.openlibrary.org/b/isbn/9781444951868-L.jpg,1,"The Adventurous Four Collection (Shipwrecked!, Stranded! And Trapped!)",active
nursery-rhymes-9788184514490,Nursery Rhymes,<table><tr><td><strong>Author(s)</strong></td><td>NA</td></tr><tr><td><strong>Publisher</strong></td><td>DREAMLAND</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9788184514490</td></tr></table>,DREAMLAND,Media > Books,Books,"English, Paper Back, NA",TRUE,Title,Default Title,9788184514490,shopify,1,deny,manual,120,,TRUE,FALSE,9788184514490,https://images.isbndb.com/covers/2244323485102.jpg,1,Nursery Rhymes,active
meditation-made-easy-more-than-50-exercises-for-peace-relaxation-and-mindfulness-9781440584329,"Meditation Made Easy: More Than 50 Exercises for Peace, Relaxation, and Mindfulness","<p>There's more to meditation than just rhythmically chanting ""Om"" in a seated position - inner calm can be achieved through the simplest of actions, such as mindfully drinking a cup of tea. This guide shows you how to harness the power of meditation in your daily life with a variety of meditation techniques that you can learn and carry out in just a few minutes. From breathing exercises that can help you quickly calm down in a stressful situation to mantras that can help you state your intentions for the day, every page offers powerful techniques, showing you effective ways to boost your mood, manage worries, and get a good night's sleep.<br>Featuring more than 50 easy-to-follow guided meditations, <i>Meditation Made Easy</i> helps lead you toward peace, tranquility, and a more relaxed life.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Preston Bentley</td></tr><tr><td><strong>Publisher</strong></td><td>Adams Media Corporation</td></tr><tr><td><strong>Published</strong></td><td>2015</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781440584329</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781440584329' target='_blank'>Open Library</a></td></tr></table>",Adams Media Corporation,Media > Books,Books,"English, Paper Back, Preston Bentley, Energy medicine, Mind and body therapies, Mind-Body Therapies, Médecine énergétique, Thérapies corporelles",TRUE,Title,Default Title,9781440584329,shopify,1,deny,manual,1150,,TRUE,FALSE,9781440584329,https://images.isbndb.com/covers/25010293482700.jpg,1,"Meditation Made Easy: More Than 50 Exercises for Peace, Relaxation, and Mindfulness",active
diabities-type-1-2-pb-english-9789351656227,Diabities Type 1 & 2 PB English,<table><tr><td><strong>Author(s)</strong></td><td>Biswaroop Roy Choudhray</td></tr><tr><td><strong>Publisher</strong></td><td>DIAMOND BOOKS</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789351656227</td></tr></table>,DIAMOND BOOKS,Media > Books,Books,"English, Paper Back, Biswaroop Roy Choudhray",TRUE,Title,Default Title,9789351656227,shopify,1,deny,manual,150,,TRUE,FALSE,9789351656227,https://covers.openlibrary.org/b/isbn/9789351656227-L.jpg,1,Diabities Type 1 & 2 PB English,active
