Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
blueprint-9780141984261,Blueprint,"<table><tr><td><strong>Author(s)</strong></td><td>Plomin, Robert</td></tr><tr><td><strong>Publisher</strong></td><td>PENGUIN</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780141984261</td></tr></table>",PENGUIN,Media > Books,Books,"English, Paper Back, Plomin, Robert",TRUE,Title,Default Title,9780141984261,shopify,1,deny,manual,899,,TRUE,FALSE,9780141984261,https://covers.openlibrary.org/b/isbn/9780141984261-L.jpg,1,Blueprint,active
love-poems-for-people-with-children-9780593085240,Love poems : (for people with children),<table><tr><td><strong>Author(s)</strong></td><td>John Kenney</td></tr><tr><td><strong>Publisher</strong></td><td>G. P. Putnam's Sons</td></tr><tr><td><strong>Published</strong></td><td>2019</td></tr><tr><td><strong>Pages</strong></td><td>99</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780593085240</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780593085240' target='_blank'>Open Library</a></td></tr></table>,G. P. Putnam's Sons,Media > Books,Books,"English, Hard Cover, John Kenney, American literature, Parent and child, Poetry",TRUE,Title,Default Title,9780593085240,shopify,1,deny,manual,650,,TRUE,FALSE,9780593085240,https://covers.openlibrary.org/b/id/9155300-L.jpg,1,Love poems : (for people with children),active
hey-duggee-123-numbers-sticker-activity-book-9781405944656,Hey Duggee : 123: Numbers Sticker Activity Book,"<table><tr><td><strong>Author(s)</strong></td><td>Hey Hey Duggee</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Books, Limited</td></tr><tr><td><strong>Published</strong></td><td>2020</td></tr><tr><td><strong>Pages</strong></td><td>32</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781405944656</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781405944656' target='_blank'>Open Library</a></td></tr></table>","Penguin Books, Limited",Media > Books,Books,"English, Paper Back, Hey Hey Duggee",TRUE,Title,Default Title,9781405944656,shopify,1,deny,manual,399,,TRUE,FALSE,9781405944656,https://covers.openlibrary.org/b/isbn/9781405944656-L.jpg,1,Hey Duggee : 123: Numbers Sticker Activity Book,active
ice-station-zebra-9780008337322,Ice Station Zebra,<table><tr><td><strong>Author(s)</strong></td><td>Alistair MacLean</td></tr><tr><td><strong>Publisher</strong></td><td>HarperCollins Publishers Limited</td></tr><tr><td><strong>Published</strong></td><td>2019</td></tr><tr><td><strong>Pages</strong></td><td>400</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780008337322</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780008337322' target='_blank'>Open Library</a></td></tr></table>,HarperCollins Publishers Limited,Media > Books,Books,"English, Paper Back, Alistair MacLean, English literature",TRUE,Title,Default Title,9780008337322,shopify,1,deny,manual,699,,TRUE,FALSE,9780008337322,https://covers.openlibrary.org/b/isbn/9780008337322-L.jpg,1,Ice Station Zebra,active
promised-land-9780670090358,Promised Land,"<table><tr><td><strong>Author(s)</strong></td><td>Khadija Mastur</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Books India PVT, Limited</td></tr><tr><td><strong>Published</strong></td><td>2019</td></tr><tr><td><strong>Pages</strong></td><td>216</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780670090358</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780670090358' target='_blank'>Open Library</a></td></tr></table>","Penguin Books India PVT, Limited",Media > Books,Books,"English, Hard Back, Khadija Mastur",TRUE,Title,Default Title,9780670090358,shopify,1,deny,manual,599,,TRUE,FALSE,9780670090358,https://covers.openlibrary.org/b/isbn/9780670090358-L.jpg,1,Promised Land,active
elemental-haiku-poems-to-honor-the-periodic-table-three-lines-at-a-time-9781984856630,"Elemental Haiku: Poems to Honor the Periodic Table, Three Lines at a Time",<table><tr><td><strong>Author(s)</strong></td><td>Mary Soon Lee</td></tr><tr><td><strong>Publisher</strong></td><td>Potter/TenSpeed/Harmony/Rodale</td></tr><tr><td><strong>Published</strong></td><td>2019</td></tr><tr><td><strong>Pages</strong></td><td>144</td></tr><tr><td><strong>Format</strong></td><td>Trade Pbk</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781984856630</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781984856630' target='_blank'>Open Library</a></td></tr></table>,Potter/TenSpeed/Harmony/Rodale,Media > Books,Books,"English, Trade Pbk, Mary Soon Lee, Chemistry",TRUE,Title,Default Title,9781984856630,shopify,2,deny,manual,850,,TRUE,FALSE,9781984856630,https://covers.openlibrary.org/b/isbn/9781984856630-L.jpg,1,"Elemental Haiku: Poems to Honor the Periodic Table, Three Lines at a Time",active
gluten-free-baking-at-home-9780399582790,Gluten-Free Baking At Home,<table><tr><td><strong>Author(s)</strong></td><td>Jeffrey Larsen</td></tr><tr><td><strong>Publisher</strong></td><td>TEN SPEED PRESS</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780399582790</td></tr></table>,TEN SPEED PRESS,Media > Books,Books,"English, Hard Cover, Jeffrey Larsen",TRUE,Title,Default Title,9780399582790,shopify,1,deny,manual,2099,,TRUE,FALSE,9780399582790,https://covers.openlibrary.org/b/isbn/9780399582790-L.jpg,1,Gluten-Free Baking At Home,active
blue-truth-a-spiritual-guide-to-life-death-and-love-sex-9781591792598,Blue Truth: A Spiritual Guide to Life & Death and Love & Sex,"<table><tr><td><strong>Author(s)</strong></td><td>David Deida</td></tr><tr><td><strong>Publisher</strong></td><td>Sounds True</td></tr><tr><td><strong>Published</strong></td><td>March 30, 2005</td></tr><tr><td><strong>Pages</strong></td><td>161</td></tr><tr><td><strong>Format</strong></td><td>Trade Paperback</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781591792598</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781591792598' target='_blank'>Open Library</a></td></tr></table>",Sounds True,Media > Books,Books,"English, Trade Paperback, David Deida, Spiritual life, buddhism, Sex, Social aspects, Intimacy (Psychology), Love, Sex (Psychology), Sexualité, Aspect social, Intimité, Amour",TRUE,Title,Default Title,9781591792598,shopify,1,deny,manual,599,,TRUE,FALSE,9781591792598,https://covers.openlibrary.org/b/id/865024-L.jpg,1,Blue Truth: A Spiritual Guide to Life & Death and Love & Sex,active
princess-and-the-political-agent-9780143446514,Princess and the Political Agent,"<p>The Manipuri writer Binodini's Sahitya Akademi Award-winning historical novel The Princess and the Political Agent tells the love story of her aunt Princess Sanatombi and Lt. Col. Henry P. Maxwell, the British representative in the subjugated Tibeto-Burman kingdom of Manipur. A poignant story of love and fealty, treachery and valour, it is set in the midst of the imperialist intrigues of the British Raj, the glory of kings, warring princes, clever queens and loyal retainers. Reviving front-page global headlines of the day, Binodini's perspective is from the vanquished by love and war, and the humbling of a proud kingdom. Its sorrows and empathy sparkle with wit and beauty, as it deftly dissects the build-up and aftermath of the perfidy of the Anglo-Manipuri War of 1891. Binodini is the supreme stylist of contemporary Manipuri literature and an icon of Manipuri modernism, and her tale of a forbidden love and ostracism vividly brings to life the court and manners of a little-known Asian kingdom. In doing so, she recovers its little-known history, its untold relations with India and Great Britain, and a forgotten chapter of the British Raj.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Binodini Devi, L. Somi Roy</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Books India PVT, Limited</td></tr><tr><td><strong>Published</strong></td><td>2020</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780143446514</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780143446514' target='_blank'>Open Library</a></td></tr></table>","Penguin Books India PVT, Limited",Media > Books,Books,"English, Paper Back, Binodini Devi, L. Somi Roy, Fiction, Anglo-Manipuri War, 1891, History, Romans, nouvelles, Histoire",TRUE,Title,Default Title,9780143446514,shopify,1,deny,manual,399,,TRUE,FALSE,9780143446514,https://images.isbndb.com/covers/1181333482239.jpg,1,Princess and the Political Agent,active
the-puffin-book-of-christmas-stories-a-puffin-book-9780241377178,The Puffin Book Of Christmas Stories (A Puffin Book),"<p>Christmas is coming! A delightful collection of stories for Yuletide by some of the finest writers for children which makes a perfect stock-filler Christmas gift.<br><br><i>The</i> <i>Puffin Book of Christmas Stories</i> is essential Christmas-time reading including classic and contemporary stories, from traditional to real life, humour and most importantly, the magic of Christmas. Writers range from Charles Dickens to Gillian Cross, Trish Cooke, Malorie Blackman and Jacqueline Wilson.</p>
<table><tr><td><strong>Author(s)</strong></td><td>WENDY COOLING</td></tr><tr><td><strong>Publisher</strong></td><td>Puffin</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780241377178</td></tr></table>",Puffin,Media > Books,Books,"English, Paper Back, WENDY COOLING",TRUE,Title,Default Title,9780241377178,shopify,1,deny,manual,550,,TRUE,FALSE,9780241377178,https://images.isbndb.com/covers/25571113482273.jpg,1,The Puffin Book Of Christmas Stories (A Puffin Book),active
