Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
a-curse-carved-in-bone-9781804947173,A Curse Carved in Bone,<table><tr><td><strong>Author(s)</strong></td><td>Danielle L. Jensen</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Random House NZ</td></tr><tr><td><strong>Published</strong></td><td>2026-02-10</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781804947173</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781804947173' target='_blank'>Open Library</a></td></tr></table>,Penguin Random House NZ,Media > Books,Books,"English, Paper Back, Danielle L. Jensen",TRUE,Title,Default Title,9781804947173,shopify,75,deny,manual,599,,TRUE,FALSE,9781804947173,https://covers.openlibrary.org/b/isbn/9781804947173-L.jpg,1,A Curse Carved in Bone,active
the-flirting-game-love-and-hockey-book-6-9781405989770,THE FLIRTING GAME (LOVE AND HOCKEY BOOK 6),"<table><tr><td><strong>Author(s)</strong></td><td>BLAKELY, LAUREN</td></tr><tr><td><strong>Publisher</strong></td><td>PRH UK PENGUIN</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781405989770</td></tr></table>",PRH UK PENGUIN,Media > Books,Books,"English, Paper Back, BLAKELY, LAUREN",TRUE,Title,Default Title,9781405989770,shopify,23,deny,manual,699,,TRUE,FALSE,9781405989770,https://covers.openlibrary.org/b/isbn/9781405989770-L.jpg,1,THE FLIRTING GAME (LOVE AND HOCKEY BOOK 6),active
ms-rachel-happy-birthday-wonderful-you-9780241766903,"MS RACHEL: HAPPY BIRTHDAY, WONDERFUL YOU!","<table><tr><td><strong>Author(s)</strong></td><td>RACHEL, MS</td></tr><tr><td><strong>Publisher</strong></td><td>PRH UK Ladybird</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780241766903</td></tr></table>",PRH UK Ladybird,Media > Books,Books,"English, Paper Back, RACHEL, MS",TRUE,Title,Default Title,9780241766903,shopify,25,deny,manual,450,,TRUE,FALSE,9780241766903,https://covers.openlibrary.org/b/isbn/9780241766903-L.jpg,1,"MS RACHEL: HAPPY BIRTHDAY, WONDERFUL YOU!",active
killing-stella-9781529953527,KILLING STELLA,"<p><p><b>Claustrophobic and shattering, this is the story of one ordinary woman unable to save a teenager in her care. It is the story of Stella...</b><br> <br> Stella is a friend's nineteen-year-old daughter who has come to live with Anna and her family. Unloved and neglected, Stella's presence disturbs the already tense and tumultuous household. She lodges uncomfortably in their lives, whilst Anna struggles to bring warmth and welcome to the home. Her son continues to be gloomy and her daughter oblivious. Meanwhile Richard, Anna's adulterous husband, pretends not to notice Stella at all...<br> <br> <b>Marlen Haushofer, author of <i>The Wall</i>, is the undisputed mistress of sustained dread and this gripping short novel deserves to be rediscovered.<br> <br> TRANSLATED BY SHAUN WHITESIDE</b><br> <br> <b>'This potent 1958 novella from Austrian writer Haushofer takes the form of a mother's agitated confession... This one hits hard' <i>Publisher's Weekly</i><br> <br> 'Chillingly unillusioned... A fable about the habitual moral inertia of educated people' <i>London Review of Books</i><br> <br> 'Haushofer is a rather terrifying writer... <i>Killing Stella</i> limns a world of guilty secrets and repressions' <i>New Yorker</i></b></p></p>
<table><tr><td><strong>Author(s)</strong></td><td>Haushofer, Marlen</td></tr><tr><td><strong>Publisher</strong></td><td>PRHUK Vintage Classics</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781529953527</td></tr></table>",PRHUK Vintage Classics,Media > Books,Books,"English, Paper Back, Haushofer, Marlen",TRUE,Title,Default Title,9781529953527,shopify,4,deny,manual,699,,TRUE,FALSE,9781529953527,https://images.isbndb.com/covers/19956993482732.jpg,1,KILLING STELLA,active
preschool-activity-book-ocean-animals-9798897171491,PRESCHOOL ACTIVITY BOOK: OCEAN ANIMALS,"<table><tr><td><strong>Author(s)</strong></td><td>CARR, KAILAN</td></tr><tr><td><strong>Publisher</strong></td><td>SOURCEBOOKS CALLISTO</td></tr><tr><td><strong>Format</strong></td><td>Trade Paperback</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9798897171491</td></tr></table>",SOURCEBOOKS CALLISTO,Media > Books,Books,"English, Trade Paperback, CARR, KAILAN",TRUE,Title,Default Title,9798897171491,shopify,44,deny,manual,350,,TRUE,FALSE,9798897171491,https://covers.openlibrary.org/b/isbn/9798897171491-L.jpg,1,PRESCHOOL ACTIVITY BOOK: OCEAN ANIMALS,active
fast-food-nation-9780241766064,FAST FOOD NATION,<table><tr><td><strong>Author(s)</strong></td><td>SCHLOSSER ERIC</td></tr><tr><td><strong>Publisher</strong></td><td>PRH UK PENGUIN CLASSICS</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780241766064</td></tr></table>,PRH UK PENGUIN CLASSICS,Media > Books,Books,"English, Paper Back, SCHLOSSER ERIC",TRUE,Title,Default Title,9780241766064,shopify,2,deny,manual,699,,TRUE,FALSE,9780241766064,https://covers.openlibrary.org/b/isbn/9780241766064-L.jpg,1,FAST FOOD NATION,active
a-history-of-the-world-in-10-1-2-chapters-9781529972320,A HISTORY OF THE WORLD IN 10 1/2 CHAPTERS,"<table><tr><td><strong>Author(s)</strong></td><td>Barnes, Julian</td></tr><tr><td><strong>Publisher</strong></td><td>PRHUK Vintage Classics</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781529972320</td></tr></table>",PRHUK Vintage Classics,Media > Books,Books,"English, Paper Back, Barnes, Julian",TRUE,Title,Default Title,9781529972320,shopify,7,deny,manual,899,,TRUE,FALSE,9781529972320,https://covers.openlibrary.org/b/isbn/9781529972320-L.jpg,1,A HISTORY OF THE WORLD IN 10 1/2 CHAPTERS,active
eight-million-ways-to-happiness-9781037208522,EIGHT MILLION WAYS TO HAPPINESS,<table><tr><td><strong>Author(s)</strong></td><td>HIROKO YODA</td></tr><tr><td><strong>Publisher</strong></td><td>Bloomsbury Tonic</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781037208522</td></tr></table>,Bloomsbury Tonic,Media > Books,Books,"English, Hard Back, HIROKO YODA",TRUE,Title,Default Title,9781037208522,shopify,43,deny,manual,599,,TRUE,FALSE,9781037208522,https://images.isbndb.com/covers/7520193482557.jpg,1,EIGHT MILLION WAYS TO HAPPINESS,active
the-seventh-swar-9789361131226,THE SEVENTH SWAR,<table><tr><td><strong>Author(s)</strong></td><td>Natasha Sharma</td></tr><tr><td><strong>Publisher</strong></td><td>Pan Macmillan India</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789361131226</td></tr></table>,Pan Macmillan India,Media > Books,Books,"English, Paper Back, Natasha Sharma",TRUE,Title,Default Title,9789361131226,shopify,14,deny,manual,399,,TRUE,FALSE,9789361131226,https://covers.openlibrary.org/b/isbn/9789361131226-L.jpg,1,THE SEVENTH SWAR,active
grumpy-monkey-love-is-gross-9780241760499,GRUMPY MONKEY LOVE IS GROSS,"<table><tr><td><strong>Author(s)</strong></td><td>Lang, Suzanne</td></tr><tr><td><strong>Publisher</strong></td><td>Prh Uk Puffin</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780241760499</td></tr></table>",Prh Uk Puffin,Media > Books,Books,"English, Paper Back, Lang, Suzanne",TRUE,Title,Default Title,9780241760499,shopify,23,deny,manual,450,,TRUE,FALSE,9780241760499,https://covers.openlibrary.org/b/isbn/9780241760499-L.jpg,1,GRUMPY MONKEY LOVE IS GROSS,active
