Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
eating-less-is-making-you-fat-9789393701558,EATING LESS IS MAKING YOU FAT,<table><tr><td><strong>Author(s)</strong></td><td>Hachette Book Publishing India Pvt. Ltd.</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Vijay Thakkar</td></tr><tr><td><strong>ISBN</strong></td><td>9789393701558</td></tr></table>,ENGLISH,Media > Books,Books,"Vijay Thakkar, Inr, Hachette Book Publishing India Pvt. Ltd.",TRUE,Title,Default Title,9789393701558,shopify,22,deny,manual,599,,TRUE,FALSE,9789393701558,https://images.isbndb.com/covers/17225303485532.jpg,1,EATING LESS IS MAKING YOU FAT,active
love-to-loathe-you-from-the-bestselling-author-of-the-love-hypothesis-9781408726778,Love to Loathe You: From the Bestselling Author of the Love Hypothesis,"<table><tr><td><strong>Author(s)</strong></td><td>Ali Hazelwood</td></tr><tr><td><strong>Publisher</strong></td><td>Little, Brown Book Group Limited</td></tr><tr><td><strong>Published</strong></td><td>2023</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Ali Hazelwood</td></tr><tr><td><strong>ISBN</strong></td><td>9781408726778</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781408726778' target='_blank'>Open Library</a></td></tr></table>","Little, Brown Book Group Limited",Media > Books,Books,"Ali Hazelwood, Inr, Ali Hazelwood, American literature, New York Times bestseller",TRUE,Title,Default Title,9781408726778,shopify,164,deny,manual,599,,TRUE,FALSE,9781408726778,https://covers.openlibrary.org/b/isbn/9781408726778-L.jpg,1,Love to Loathe You: From the Bestselling Author of the Love Hypothesis,active
the-gita-for-children-limited-celebratory-edition-9789393701411,The Gita for Children: Limited Celebratory Edition,<table><tr><td><strong>Author(s)</strong></td><td>Hachette Book Publishing India Pvt. Ltd.</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Pai Roopa</td></tr><tr><td><strong>ISBN</strong></td><td>9789393701411</td></tr></table>,ENGLISH,Media > Books,Books,"Pai Roopa, Inr, Hachette Book Publishing India Pvt. Ltd.",TRUE,Title,Default Title,9789393701411,shopify,31,deny,manual,799,,TRUE,FALSE,9789393701411,https://covers.openlibrary.org/b/isbn/9789393701411-L.jpg,1,The Gita for Children: Limited Celebratory Edition,active
diary-of-a-minecraft-zombie-10-one-bad-apple-pb-edition-9789354713095,DIARY OF A MINECRAFT ZOMBIE #10: ONE BAD APPLE(PB EDITION),<table><tr><td><strong>Author(s)</strong></td><td>SCHOLASTIC INC</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Zack Zombie</td></tr><tr><td><strong>ISBN</strong></td><td>9789354713095</td></tr></table>,ENGLISH,Media > Books,Books,"Zack Zombie, Inr, SCHOLASTIC INC",TRUE,Title,Default Title,9789354713095,shopify,41,deny,manual,350,,TRUE,FALSE,9789354713095,https://covers.openlibrary.org/b/isbn/9789354713095-L.jpg,1,DIARY OF A MINECRAFT ZOMBIE #10: ONE BAD APPLE(PB EDITION),active
amazing-machines-busy-bulldozers-ome-9780753446089,Amazing Machines: Busy Bulldozers OME,"<table><tr><td><strong>Author(s)</strong></td><td>Kingfisher</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Tony Mitton, Ant Parker</td></tr><tr><td><strong>ISBN</strong></td><td>9780753446089</td></tr></table>",ENGLISH,Media > Books,Books,"Tony Mitton, Ant Parker, Inr, Kingfisher",TRUE,Title,Default Title,9780753446089,shopify,1,deny,manual,399,,TRUE,FALSE,9780753446089,https://covers.openlibrary.org/b/isbn/9780753446089-L.jpg,1,Amazing Machines: Busy Bulldozers OME,active
failure-is-not-an-option-9789356401242,Failure Is Not an Option,<table><tr><td><strong>Author(s)</strong></td><td>Bloomsbury India</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Veer Sagar</td></tr><tr><td><strong>ISBN</strong></td><td>9789356401242</td></tr></table>,ENGLISH,Media > Books,Books,"Veer Sagar, Inr, Bloomsbury India",TRUE,Title,Default Title,9789356401242,shopify,1,deny,manual,599,,TRUE,FALSE,9789356401242,https://covers.openlibrary.org/b/isbn/9789356401242-L.jpg,1,Failure Is Not an Option,active
young-forever-9781399716307,Young Forever,<table><tr><td><strong>Author(s)</strong></td><td>Mark Hyman</td></tr><tr><td><strong>Publisher</strong></td><td>Hodder & Stoughton</td></tr><tr><td><strong>Published</strong></td><td>2023</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Mark Hyman</td></tr><tr><td><strong>ISBN</strong></td><td>9781399716307</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781399716307' target='_blank'>Open Library</a></td></tr></table>,Hodder & Stoughton,Media > Books,Books,"Mark Hyman, Inr, Mark Hyman, nyt:advice-how-to-and-miscellaneous=2023-03-12, New York Times bestseller",TRUE,Title,Default Title,9781399716307,shopify,50,deny,manual,599,,TRUE,FALSE,9781399716307,https://covers.openlibrary.org/b/isbn/9781399716307-L.jpg,1,Young Forever,active
rebel-with-a-clause-tales-and-tips-from-a-travelling-grammar-guru-9781529360882,Rebel with a Clause: Tales and Tips from a Travelling Grammar Guru,"<table><tr><td><strong>Author(s)</strong></td><td>Ellen Jovin</td></tr><tr><td><strong>Publisher</strong></td><td>Hodder & Stoughton</td></tr><tr><td><strong>Published</strong></td><td>2022</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Jovin, Ellen</td></tr><tr><td><strong>ISBN</strong></td><td>9781529360882</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781529360882' target='_blank'>Open Library</a></td></tr></table>",Hodder & Stoughton,Media > Books,Books,"Jovin, Ellen, Inr, Ellen Jovin",TRUE,Title,Default Title,9781529360882,shopify,1,deny,manual,1399,,TRUE,FALSE,9781529360882,https://covers.openlibrary.org/b/id/14763537-L.jpg,1,Rebel with a Clause: Tales and Tips from a Travelling Grammar Guru,active
inexact-room-9781913360726,Inexact Room,<table><tr><td><strong>Author(s)</strong></td><td>Parragon Publishing India</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Parragon</td></tr><tr><td><strong>ISBN</strong></td><td>9781913360726</td></tr></table>,ENGLISH,Media > Books,Books,"Parragon, Inr, Parragon Publishing India",TRUE,Title,Default Title,9781913360726,shopify,1,deny,manual,350,,TRUE,FALSE,9781913360726,https://covers.openlibrary.org/b/isbn/9781913360726-L.jpg,1,Inexact Room,active
the-art-of-being-9781472146953,The Art of Being,<table><tr><td><strong>Author(s)</strong></td><td>Robinson</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Erich Fromm</td></tr><tr><td><strong>ISBN</strong></td><td>9781472146953</td></tr></table>,ENGLISH,Media > Books,Books,"Erich Fromm, Inr, Robinson",TRUE,Title,Default Title,9781472146953,shopify,8,deny,manual,599,,TRUE,FALSE,9781472146953,https://covers.openlibrary.org/b/isbn/9781472146953-L.jpg,1,The Art of Being,active
cyclopedia-exotica-9781770464377,Cyclopedia Exotica,<table><tr><td><strong>Author(s)</strong></td><td>Drawn and Quarterly</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Aminder Dhaliwal</td></tr><tr><td><strong>ISBN</strong></td><td>9781770464377</td></tr></table>,ENGLISH,Media > Books,Books,"Aminder Dhaliwal, Inr, Drawn and Quarterly",TRUE,Title,Default Title,9781770464377,shopify,1,deny,manual,2550,,TRUE,FALSE,9781770464377,https://covers.openlibrary.org/b/isbn/9781770464377-L.jpg,1,Cyclopedia Exotica,active
coyote-doggirl-9781770463257,Coyote Doggirl,<table><tr><td><strong>Author(s)</strong></td><td>Drawn and Quarterly</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Lisa Hanawalt</td></tr><tr><td><strong>ISBN</strong></td><td>9781770463257</td></tr></table>,ENGLISH,Media > Books,Books,"Lisa Hanawalt, Inr, Drawn and Quarterly",TRUE,Title,Default Title,9781770463257,shopify,1,deny,manual,1599,,TRUE,FALSE,9781770463257,https://covers.openlibrary.org/b/isbn/9781770463257-L.jpg,1,Coyote Doggirl,active
silent-parade-a-detective-galileo-novel-9780349145020,Silent Parade: A Detective Galileo Novel,"<p><p><b>'With its stopwatch timing, locked-room murder and perplexing abundance of alibis ... Readers are in store for plenty of surprises' <i>Wall Street Journal</i></b><br> <b><br> Multiple murders. Decades apart. No solid evidence.</b><br> <br> A popular young girl disappears without a trace, her skeletal remains discovered three years later in the ashes of a burned-out house. There's a suspect and compelling circumstantial evidence of his guilt, but no concrete proof. When he isn't indicted, he returns to mock the girl's family. And this isn't the first time he's been suspected of the murder of a young girl; nearly twenty years ago he was tried and released due to lack of evidence. Chief Inspector Kusanagi of the Homicide Division of the Tokyo Police worked both cases.<br> <br> The neighbourhood in which the murdered girl lived is famous for an annual street festival, featuring a parade with entries from around Tokyo and Japan. During the parade, the suspected killer dies unexpectedly. His death is suspiciously convenient but the people with all the best motives have rock solid alibis. Chief Inspector Kusanagi knows that once again there is only one person who can solve this string of seemingly impossible murders: his college friend, Physics professor and occasional police consultant Manabu Yukawa, known as Detective Galileo ...</p></p>
<table><tr><td><strong>Author(s)</strong></td><td>Keigo Higashino</td></tr><tr><td><strong>Publisher</strong></td><td>Little, Brown Book Group Limited</td></tr><tr><td><strong>Published</strong></td><td>2022</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Keigo Higashino</td></tr><tr><td><strong>ISBN</strong></td><td>9780349145020</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780349145020' target='_blank'>Open Library</a></td></tr></table>","Little, Brown Book Group Limited",Media > Books,Books,"Keigo Higashino, Inr, Keigo Higashino, Language and languages, Serial murder investigation, Fiction, Girls, Crimes against, FICTION, Mystery & Detective, International Crime & Mystery, FICTION, Mystery & Detective, Police Procedurals, Physicists, Homicide",TRUE,Title,Default Title,9780349145020,shopify,2,deny,manual,599,,TRUE,FALSE,9780349145020,https://images.isbndb.com/covers/7903723482312.jpg,1,Silent Parade: A Detective Galileo Novel,active
unthink-9781529380385,UNTHINK,<table><tr><td><strong>Author(s)</strong></td><td>Coronet</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Paley Chris</td></tr><tr><td><strong>ISBN</strong></td><td>9781529380385</td></tr></table>,ENGLISH,Media > Books,Books,"Paley Chris, Inr, Coronet",TRUE,Title,Default Title,9781529380385,shopify,2,deny,manual,699,,TRUE,FALSE,9781529380385,https://covers.openlibrary.org/b/isbn/9781529380385-L.jpg,1,UNTHINK,active
the-search-9789395624398,The Search,<table><tr><td><strong>Author(s)</strong></td><td>Pan</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Osho</td></tr><tr><td><strong>ISBN</strong></td><td>9789395624398</td></tr></table>,ENGLISH,Media > Books,Books,"Osho, Inr, Pan",TRUE,Title,Default Title,9789395624398,shopify,28,deny,manual,399,,TRUE,FALSE,9789395624398,https://covers.openlibrary.org/b/isbn/9789395624398-L.jpg,1,The Search,active
health-secrets-from-the-great-gurus-9789390441570,Health Secrets From The Great Gurus,"<table><tr><td><strong>Author(s)</strong></td><td>Srishti Publishers</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Joseph Murphy, Dale Carnegie, William Walker Atkinson, Wallace D Wattles</td></tr><tr><td><strong>ISBN</strong></td><td>9789390441570</td></tr></table>",ENGLISH,Media > Books,Books,"Joseph Murphy, Dale Carnegie, William Walker Atkinson, Wallace D Wattles, Inr, Srishti Publishers",TRUE,Title,Default Title,9789390441570,shopify,16,deny,manual,299,,TRUE,FALSE,9789390441570,https://covers.openlibrary.org/b/isbn/9789390441570-L.jpg,1,Health Secrets From The Great Gurus,active
the-city-of-mist-9781474623131,The City of Mist,<table><tr><td><strong>Author(s)</strong></td><td>WEIDENFELD & NICOLSON</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Carlos Ruiz Zafon</td></tr><tr><td><strong>ISBN</strong></td><td>9781474623131</td></tr></table>,ENGLISH,Media > Books,Books,"Carlos Ruiz Zafon, Inr, WEIDENFELD & NICOLSON",TRUE,Title,Default Title,9781474623131,shopify,19,deny,manual,750,,TRUE,FALSE,9781474623131,https://covers.openlibrary.org/b/isbn/9781474623131-L.jpg,1,The City of Mist,active
meganets-how-digital-forces-beyond-our-control-commandeer-our-daily-lives-and-inner-realities-9781541774445,Meganets: How Digital Forces Beyond Our Control Commandeer Our Daily Lives and Inner Realities,<table><tr><td><strong>Author(s)</strong></td><td>David Auerbach</td></tr><tr><td><strong>Publisher</strong></td><td>PublicAffairs</td></tr><tr><td><strong>Published</strong></td><td>2023</td></tr><tr><td><strong>Pages</strong></td><td>352</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>David B. Auerbach</td></tr><tr><td><strong>ISBN</strong></td><td>9781541774445</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781541774445' target='_blank'>Open Library</a></td></tr></table>,PublicAffairs,Media > Books,Books,"David B. Auerbach, Inr, David Auerbach",TRUE,Title,Default Title,9781541774445,shopify,1,deny,manual,899,,TRUE,FALSE,9781541774445,https://covers.openlibrary.org/b/id/13689443-L.jpg,1,Meganets: How Digital Forces Beyond Our Control Commandeer Our Daily Lives and Inner Realities,active
letting-go-of-nothing-9789394515116,Letting Go of Nothing,<table><tr><td><strong>Author(s)</strong></td><td>YOGI IMPRESSIONS</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Peter Russell</td></tr><tr><td><strong>ISBN</strong></td><td>9789394515116</td></tr></table>,ENGLISH,Media > Books,Books,"Peter Russell, Inr, YOGI IMPRESSIONS",TRUE,Title,Default Title,9789394515116,shopify,4,deny,manual,350,,TRUE,FALSE,9789394515116,https://covers.openlibrary.org/b/isbn/9789394515116-L.jpg,1,Letting Go of Nothing,active
help-me-with-this-tricky-case-9789356402249,Help Me with This Tricky Case,<table><tr><td><strong>Author(s)</strong></td><td>Bloomsbury India</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>C.N. Annadurai</td></tr><tr><td><strong>ISBN</strong></td><td>9789356402249</td></tr></table>,ENGLISH,Media > Books,Books,"C.N. Annadurai, Inr, Bloomsbury India",TRUE,Title,Default Title,9789356402249,shopify,1,deny,manual,599,,TRUE,FALSE,9789356402249,https://covers.openlibrary.org/b/isbn/9789356402249-L.jpg,1,Help Me with This Tricky Case,active
i-survived-graphic-novel-8-i-survived-the-american-revolution-1776-9789354716430,"I Survived Graphic Novel #8: I Survived the American Revolution, 1776",<table><tr><td><strong>Author(s)</strong></td><td>SCHOLASTIC</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Lauren Tarshis</td></tr><tr><td><strong>ISBN</strong></td><td>9789354716430</td></tr></table>,ENGLISH,Media > Books,Books,"Lauren Tarshis, Inr, SCHOLASTIC",TRUE,Title,Default Title,9789354716430,shopify,27,deny,manual,650,,TRUE,FALSE,9789354716430,https://covers.openlibrary.org/b/isbn/9789354716430-L.jpg,1,"I Survived Graphic Novel #8: I Survived the American Revolution, 1776",active
