Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
katies-new-recipe-9781442471689,Katies New Recipe,<table><tr><td><strong>Author(s)</strong></td><td>Coco Simon</td></tr><tr><td><strong>Publisher</strong></td><td>Simon Spotlight</td></tr><tr><td><strong>Published</strong></td><td>2013</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781442471689</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781442471689' target='_blank'>Open Library</a></td></tr></table>,Simon Spotlight,Media > Books,Books,"English, Paper Back, Coco Simon, School stories, Middle schools, Juvenile fiction, Girls, Fiction, Parent-child relationship, Children of divorced parents, Friendship, Children's fiction, Schools, fiction",TRUE,Title,Default Title,9781442471689,shopify,17,deny,manual,299,,TRUE,FALSE,9781442471689,https://covers.openlibrary.org/b/id/7574151-L.jpg,1,Katies New Recipe,active
henry-and-mudge-and-the-funny-lunch-9780689834448,HENRY AND MUDGE AND THE FUNNY LUNCH,<table><tr><td><strong>Author(s)</strong></td><td>Cynthia Rylant</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780689834448</td></tr></table>,SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, Cynthia Rylant",TRUE,Title,Default Title,9780689834448,shopify,8,deny,manual,250,,TRUE,FALSE,9780689834448,https://covers.openlibrary.org/b/isbn/9780689834448-L.jpg,1,HENRY AND MUDGE AND THE FUNNY LUNCH,active
henry-and-mudge-and-annie-s-perfect-pet-9780689834431,HENRY AND MUDGE AND ANNIE'S PERFECT PET,<table><tr><td><strong>Author(s)</strong></td><td>Cynthia Rylant</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780689834431</td></tr></table>,SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, Cynthia Rylant",TRUE,Title,Default Title,9780689834431,shopify,9,deny,manual,250,,TRUE,FALSE,9780689834431,https://covers.openlibrary.org/b/isbn/9780689834431-L.jpg,1,HENRY AND MUDGE AND ANNIE'S PERFECT PET,active
alexis-and-the-missing-ingredient-9781442485877,Alexis and the missing ingredient,<table><tr><td><strong>Author(s)</strong></td><td>Coco Simon</td></tr><tr><td><strong>Publisher</strong></td><td>Simon Spotlight</td></tr><tr><td><strong>Published</strong></td><td>2013</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781442485877</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781442485877' target='_blank'>Open Library</a></td></tr></table>,Simon Spotlight,Media > Books,Books,"English, Paper Back, Coco Simon, Schools, Juvenile fiction, Friendship, Middle schools, Cupcakes, Children's fiction, Cooking, fiction, Friendship, fiction",TRUE,Title,Default Title,9781442485877,shopify,14,deny,manual,299,,TRUE,FALSE,9781442485877,https://covers.openlibrary.org/b/id/8049188-L.jpg,1,Alexis and the missing ingredient,active
family-recipe-9781534465428,FAMILY RECIPE,"<p><b>Molly learns the true meaning of family in the third delicious book in the Donut Dreams series from the author of the Cupcake Diaries and Sprinkle Sundays series!</b><br><br><i>Everything’s better with a donut.</i><br> <br>Molly has always considered her adopted family her real family. She’s never had reason to question where she fits until she has to do a report on her family tree for school. Suddenly, she has nothing <i>but</i> questions. If the point of a family tree is to show where she comes from, is it okay to include people that aren’t her birth family? Being mixed up with doubt may not be a recipe for success, but when Molly reaches out to the people she depends on, they are ready to support her, as always. Molly is soon ready to serve up a perfectly sweet look at what family really is—because the main ingredient in any real family is love.</p>
<table><tr><td><strong>Author(s)</strong></td><td>COCO SIMON</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781534465428</td></tr></table>",SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, COCO SIMON",TRUE,Title,Default Title,9781534465428,shopify,10,deny,manual,399,,TRUE,FALSE,9781534465428,https://images.isbndb.com/covers/8904423482734.jpg,1,FAMILY RECIPE,active
henry-and-mudge-and-the-careful-cousin-ready-to-read-level-2-9780689813863,Henry And Mudge And The Careful Cousin: Ready-To-Read Level 2,"<table><tr><td><strong>Author(s)</strong></td><td>Cynthia Rylant</td></tr><tr><td><strong>Publisher</strong></td><td>Aladdin</td></tr><tr><td><strong>Published</strong></td><td>April 1, 1997</td></tr><tr><td><strong>Pages</strong></td><td>47</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780689813863</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780689813863' target='_blank'>Open Library</a></td></tr></table>",Aladdin,Media > Books,Books,"English, Paper Back, Cynthia Rylant, Picture books, Dogs in fiction, Juvenile fiction, Cousins in fiction, Fiction, Orderliness in fiction, Cousins, Orderliness, Dogs, Children: Grades 1-2",TRUE,Title,Default Title,9780689813863,shopify,1,deny,manual,250,,TRUE,FALSE,9780689813863,https://covers.openlibrary.org/b/id/434453-L.jpg,1,Henry And Mudge And The Careful Cousin: Ready-To-Read Level 2,active
mia-s-baker-s-dozen-9781442446137,MIA'S BAKER'S DOZEN,<table><tr><td><strong>Author(s)</strong></td><td>COCO SIMON</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781442446137</td></tr></table>,SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, COCO SIMON",TRUE,Title,Default Title,9781442446137,shopify,4,deny,manual,299,,TRUE,FALSE,9781442446137,https://covers.openlibrary.org/b/isbn/9781442446137-L.jpg,1,MIA'S BAKER'S DOZEN,active
ready-to-roll-9781534485464,READY TO ROLL!,<table><tr><td><strong>Author(s)</strong></td><td>COCO SIMON</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781534485464</td></tr></table>,SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, COCO SIMON",TRUE,Title,Default Title,9781534485464,shopify,7,deny,manual,399,,TRUE,FALSE,9781534485464,https://covers.openlibrary.org/b/isbn/9781534485464-L.jpg,1,READY TO ROLL!,active
akbar-9789354470622,Akbar,<table><tr><td><strong>Author(s)</strong></td><td>Shazi Zaman</td></tr><tr><td><strong>Publisher</strong></td><td>Unknown Publisher</td></tr><tr><td><strong>Published</strong></td><td>2021</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789354470622</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9789354470622' target='_blank'>Open Library</a></td></tr></table>,Unknown Publisher,Media > Books,Books,"English, Paper Back, Shazi Zaman",TRUE,Title,Default Title,9789354470622,shopify,5,deny,manual,699,,TRUE,FALSE,9789354470622,https://covers.openlibrary.org/b/isbn/9789354470622-L.jpg,1,Akbar,active
hole-in-the-middle-9781534460256,Hole in the Middle,<table><tr><td><strong>Author(s)</strong></td><td>Coco Simon</td></tr><tr><td><strong>Publisher</strong></td><td>Simon Spotlight</td></tr><tr><td><strong>Published</strong></td><td>2019</td></tr><tr><td><strong>Pages</strong></td><td>160</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781534460256</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781534460256' target='_blank'>Open Library</a></td></tr></table>,Simon Spotlight,Media > Books,Books,"English, Paper Back, Coco Simon",TRUE,Title,Default Title,9781534460256,shopify,4,deny,manual,399,,TRUE,FALSE,9781534460256,https://covers.openlibrary.org/b/isbn/9781534460256-L.jpg,1,Hole in the Middle,active
