Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
skulduggery-pleasant-17-a-heart-full-of-hatred-9780008601324,Skulduggery Pleasant (17) — A HEART FULL OF HATRED,"<p><p>The bone-shaking new trilogy continues - the latest adventure in the bestselling Skulduggery Pleasant series</p> <p>Vengeance is a killer.</p> <p>A killer is stalking and murdering sorcerers, and Valkyrie Cain is next on his list.</p> <p>While hunting down a cult of magical terrorists intent on taking their revenge on the mortal world, Skulduggery and Valkyrie are drawn into a murder investigation with unsettling similarities to a case they just closed - the case that nearly took the lives of both Valkyrie's sister and girlfriend.</p> <p>With the body count rising, a special night approaches - a night where the elite of sorcerer society will gather on a remote island to witness a ceremony that could change that society forever.</p> <p>Speeches will be made, champagne will be sipped, and two things will become terribly, distressingly clear...</p> <p>No one is safe. And not everyone will make it out alive.</p></p>
<table><tr><td><strong>Author(s)</strong></td><td>Derek Landy</td></tr><tr><td><strong>Publisher</strong></td><td>HCUK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780008601324</td></tr></table>",HCUK,Media > Books,Books,"English, Paper Back, Derek Landy",TRUE,Title,Default Title,9780008601324,shopify,18,deny,manual,550,,TRUE,FALSE,9780008601324,https://images.isbndb.com/covers/847353482191.jpg,1,Skulduggery Pleasant (17) — A HEART FULL OF HATRED,active
animagicals-mia-s-tiger-9781805130925,Animagicals: Mia's Tiger,"<p>Animagicals are children born with the power to change into an animal. They can change into any animal and they need help controlling their ability until they find their true form - the animal they are destined to be. Will they fly like an eagle, leap like a leopard or skulk like a fox? Come and join them at Wild Haven, a magical school set up to protect and train animagicals in a magical forest hidden from the ordinary world. Mia can hardly believe it when she discovers she is an animagical. She's so pleased to join the magical school where she'll be helped to control her gift - especially because she can't stop turning into a mouse. Will that be her true form forever? Or is there something more exciting in store? Mia can't wait to find out.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Paula Harrison</td></tr><tr><td><strong>Publisher</strong></td><td>Allen & Unwin Aotearoa New Zealand</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781805130925</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781805130925' target='_blank'>Open Library</a></td></tr></table>",Allen & Unwin Aotearoa New Zealand,Media > Books,Books,"English, Paper Back, Paula Harrison",TRUE,Title,Default Title,9781805130925,shopify,5,deny,manual,799,,TRUE,FALSE,9781805130925,https://images.isbndb.com/covers/19323553482830.jpg,1,Animagicals: Mia's Tiger,active
inspire-me-9781807081652,Inspire Me!,<table><tr><td><strong>Author(s)</strong></td><td>Nicolette Jones</td></tr><tr><td><strong>Publisher</strong></td><td>Allen & Unwin Aotearoa New Zealand</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781807081652</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781807081652' target='_blank'>Open Library</a></td></tr></table>,Allen & Unwin Aotearoa New Zealand,Media > Books,Books,"English, Paper Back, Nicolette Jones",TRUE,Title,Default Title,9781807081652,shopify,3,deny,manual,799,,TRUE,FALSE,9781807081652,https://covers.openlibrary.org/b/isbn/9781807081652-L.jpg,1,Inspire Me!,active
how-the-king-of-elfhame-learned-to-hate-stories-the-folk-of-the-air-series-9781471421006,How The King Of Elfhame Learned To Hate Stories (The Folk Of The Air Series),<table><tr><td><strong>Author(s)</strong></td><td>Holly Black</td></tr><tr><td><strong>Publisher</strong></td><td>Bonnier</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781471421006</td></tr></table>,Bonnier,Media > Books,Books,"English, Paper Back, Holly Black",TRUE,Title,Default Title,9781471421006,shopify,21,deny,manual,799,,TRUE,FALSE,9781471421006,https://covers.openlibrary.org/b/isbn/9781471421006-L.jpg,1,How The King Of Elfhame Learned To Hate Stories (The Folk Of The Air Series),active
gaslit-9780008617035,GASLIT,<table><tr><td><strong>Author(s)</strong></td><td>Megan Davidhizar</td></tr><tr><td><strong>Publisher</strong></td><td>HCUK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780008617035</td></tr></table>,HCUK,Media > Books,Books,"English, Paper Back, Megan Davidhizar",TRUE,Title,Default Title,9780008617035,shopify,84,deny,manual,550,,TRUE,FALSE,9780008617035,https://covers.openlibrary.org/b/isbn/9780008617035-L.jpg,1,GASLIT,active
learn-about-animal-homes-nests-9789359546681,LEARN ABOUT: ANIMAL HOMES: NESTS,<table><tr><td><strong>Author(s)</strong></td><td>Jay Leslie</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC INC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789359546681</td></tr></table>,SCHOLASTIC INC,Media > Books,Books,"English, Paper Back, Jay Leslie",TRUE,Title,Default Title,9789359546681,shopify,26,deny,manual,299,,TRUE,FALSE,9789359546681,https://covers.openlibrary.org/b/isbn/9789359546681-L.jpg,1,LEARN ABOUT: ANIMAL HOMES: NESTS,active
a-history-of-indian-philosophy-volume-4-9789370895287,A History of Indian Philosophy Volume 4,<table><tr><td><strong>Author(s)</strong></td><td>S.N. DASGUPTA</td></tr><tr><td><strong>Publisher</strong></td><td>Fingerprint Publishing</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789370895287</td></tr></table>,Fingerprint Publishing,Media > Books,Books,"English, Paper Back, S.N. DASGUPTA",TRUE,Title,Default Title,9789370895287,shopify,3,deny,manual,699,,TRUE,FALSE,9789370895287,https://covers.openlibrary.org/b/isbn/9789370895287-L.jpg,1,A History of Indian Philosophy Volume 4,active
a-history-of-indian-philosophy-volume-5-9789370898905,A History of Indian Philosophy Volume 5,<table><tr><td><strong>Author(s)</strong></td><td>S.N. DASGUPTA</td></tr><tr><td><strong>Publisher</strong></td><td>Fingerprint Publishing</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789370898905</td></tr></table>,Fingerprint Publishing,Media > Books,Books,"English, Paper Back, S.N. DASGUPTA",TRUE,Title,Default Title,9789370898905,shopify,4,deny,manual,299,,TRUE,FALSE,9789370898905,https://covers.openlibrary.org/b/isbn/9789370898905-L.jpg,1,A History of Indian Philosophy Volume 5,active
a-war-of-wyverns-hb-9780008803148,A WAR OF WYVERNS (HB),<table><tr><td><strong>Author(s)</strong></td><td>S. F. WILLIAMSON</td></tr><tr><td><strong>Publisher</strong></td><td>HCUK</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780008803148</td></tr></table>,HCUK,Media > Books,Books,"English, Hard Back, S. F. WILLIAMSON",TRUE,Title,Default Title,9780008803148,shopify,83,deny,manual,1399,,TRUE,FALSE,9780008803148,https://covers.openlibrary.org/b/isbn/9780008803148-L.jpg,1,A WAR OF WYVERNS (HB),active
city-of-dragons-3-quest-for-the-true-dragon-a-graphic-novel-9789359546612,CITY OF DRAGONS #3: QUEST FOR THE TRUE DRAGON (A GRAPHIC NOVEL),<table><tr><td><strong>Author(s)</strong></td><td>Jaimal Yogis</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC INC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789359546612</td></tr></table>,SCHOLASTIC INC,Media > Books,Books,"English, Paper Back, Jaimal Yogis",TRUE,Title,Default Title,9789359546612,shopify,49,deny,manual,650,,TRUE,FALSE,9789359546612,https://covers.openlibrary.org/b/isbn/9789359546612-L.jpg,1,CITY OF DRAGONS #3: QUEST FOR THE TRUE DRAGON (A GRAPHIC NOVEL),active
