Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
ninja-kid-10-ninja-heroes-9789354718991,NINJA KID #10: NINJA HEROES,<table><tr><td><strong>Author(s)</strong></td><td>SCHOLASTIC</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Anh Do</td></tr><tr><td><strong>ISBN</strong></td><td>9789354718991</td></tr></table>,ENGLISH,Media > Books,Books,"Anh Do, Inr, SCHOLASTIC",TRUE,Title,Default Title,9789354718991,shopify,6,deny,manual,399,,TRUE,FALSE,9789354718991,https://covers.openlibrary.org/b/isbn/9789354718991-L.jpg,1,NINJA KID #10: NINJA HEROES,active
help-in-a-hurry-9788119727469,Help In A Hurry,<table><tr><td><strong>Author(s)</strong></td><td>EMBASSY BOOKS</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Dr.Caroline Leafe</td></tr><tr><td><strong>ISBN</strong></td><td>9788119727469</td></tr></table>,ENGLISH,Media > Books,Books,"Dr.Caroline Leafe, Inr, EMBASSY BOOKS",TRUE,Title,Default Title,9788119727469,shopify,9,deny,manual,395,,TRUE,FALSE,9788119727469,https://covers.openlibrary.org/b/isbn/9788119727469-L.jpg,1,Help In A Hurry,active
the-attitude-book-9788119726080,The Attitude Book,<table><tr><td><strong>Author(s)</strong></td><td>EMBASSY BOOKS</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Simon Tyler</td></tr><tr><td><strong>ISBN</strong></td><td>9788119726080</td></tr></table>,ENGLISH,Media > Books,Books,"Simon Tyler, Inr, EMBASSY BOOKS",TRUE,Title,Default Title,9788119726080,shopify,1,deny,manual,295,,TRUE,FALSE,9788119726080,https://covers.openlibrary.org/b/isbn/9788119726080-L.jpg,1,The Attitude Book,active
the-story-of-birds-9781035032525,The Story of Birds,<table><tr><td><strong>Author(s)</strong></td><td>PAN MACMILLAN U.K</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Steve Brusatte</td></tr><tr><td><strong>ISBN</strong></td><td>9781035032525</td></tr></table>,ENGLISH,Media > Books,Books,"Steve Brusatte, Inr, PAN MACMILLAN U.K",TRUE,Title,Default Title,9781035032525,shopify,9,deny,manual,899,,TRUE,FALSE,9781035032525,https://covers.openlibrary.org/b/isbn/9781035032525-L.jpg,1,The Story of Birds,active
mindmania-spot-the-differences-9789815233346,MINDMANIA: Spot the Differences,<table><tr><td><strong>Author(s)</strong></td><td>Penguin (ELP)</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Penguin</td></tr><tr><td><strong>ISBN</strong></td><td>9789815233346</td></tr></table>,ENGLISH,Media > Books,Books,"Penguin, Inr, Penguin (ELP)",TRUE,Title,Default Title,9789815233346,shopify,14,deny,manual,350,,TRUE,FALSE,9789815233346,https://covers.openlibrary.org/b/isbn/9789815233346-L.jpg,1,MINDMANIA: Spot the Differences,active
what-if-10th-anniversary-edition-9781399818964,What If?: 10th Anniversary Edition,<table><tr><td><strong>Author(s)</strong></td><td>John Murray Press</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Randall Munroe</td></tr><tr><td><strong>ISBN</strong></td><td>9781399818964</td></tr></table>,ENGLISH,Media > Books,Books,"Randall Munroe, Inr, John Murray Press",TRUE,Title,Default Title,9781399818964,shopify,49,deny,manual,1599,,TRUE,FALSE,9781399818964,https://covers.openlibrary.org/b/isbn/9781399818964-L.jpg,1,What If?: 10th Anniversary Edition,active
lark-and-termite-9780349725550,Lark and Termite,<table><tr><td><strong>Author(s)</strong></td><td>Fleet</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Jayne Anne Phillips</td></tr><tr><td><strong>ISBN</strong></td><td>9780349725550</td></tr></table>,ENGLISH,Media > Books,Books,"Jayne Anne Phillips, Inr, Fleet",TRUE,Title,Default Title,9780349725550,shopify,3,deny,manual,699,,TRUE,FALSE,9780349725550,https://covers.openlibrary.org/b/isbn/9780349725550-L.jpg,1,Lark and Termite,active
divya-gathayein-comics-dashavtar-vamana-avatar-9789363958784,Divya Gathayein Comics Dashavtar Vamana Avatar,<table><tr><td><strong>Author(s)</strong></td><td>Om Books International</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Om Books Editorial Team</td></tr><tr><td><strong>ISBN</strong></td><td>9789363958784</td></tr></table>,ENGLISH,Media > Books,Books,"Om Books Editorial Team, Inr, Om Books International",TRUE,Title,Default Title,9789363958784,shopify,14,deny,manual,150,,TRUE,FALSE,9789363958784,https://covers.openlibrary.org/b/isbn/9789363958784-L.jpg,1,Divya Gathayein Comics Dashavtar Vamana Avatar,active
cocktails-global-edible-series-9789361137839,Cocktails: Global Edible Series,<table><tr><td><strong>Author(s)</strong></td><td>Macmillan</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Joseph M. Carlin</td></tr><tr><td><strong>ISBN</strong></td><td>9789361137839</td></tr></table>,ENGLISH,Media > Books,Books,"Joseph M. Carlin, Inr, Macmillan",TRUE,Title,Default Title,9789361137839,shopify,21,deny,manual,599,,TRUE,FALSE,9789361137839,https://covers.openlibrary.org/b/isbn/9789361137839-L.jpg,1,Cocktails: Global Edible Series,active
the-influence-book-9788119726097,The Influence Book,<table><tr><td><strong>Author(s)</strong></td><td>EMBASSY BOOKS</td></tr><tr><td><strong>Publisher</strong></td><td>ENGLISH</td></tr><tr><td><strong>Format</strong></td><td>Inr</td></tr><tr><td><strong>Language</strong></td><td>Nicole Soames</td></tr><tr><td><strong>ISBN</strong></td><td>9788119726097</td></tr></table>,ENGLISH,Media > Books,Books,"Nicole Soames, Inr, EMBASSY BOOKS",TRUE,Title,Default Title,9788119726097,shopify,1,deny,manual,295,,TRUE,FALSE,9788119726097,https://images.isbndb.com/covers/333563485079.jpg,1,The Influence Book,active
