Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
diary-of-a-wimpy-kid-do-it-yourself-book-9780141339665,Diary Of A Wimpy Kid - Do-It-Yourself Book,"<table><tr><td><strong>Author(s)</strong></td><td>JEFF KINNEY</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Books, Limited (Uk)</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780141339665</td></tr></table>","Penguin Books, Limited (Uk)",Media > Books,Books,"English, Paper Back, JEFF KINNEY",TRUE,Title,Default Title,9780141339665,shopify,200,deny,manual,399,,TRUE,FALSE,9780141339665,https://covers.openlibrary.org/b/isbn/9780141339665-L.jpg,1,Diary Of A Wimpy Kid - Do-It-Yourself Book,active
bleach-11-9781421502717,BLEACH 11,<table><tr><td><strong>Author(s)</strong></td><td>Tite Kubo</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421502717</td></tr></table>,SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, Tite Kubo",TRUE,Title,Default Title,9781421502717,shopify,16,deny,manual,899,,TRUE,FALSE,9781421502717,https://covers.openlibrary.org/b/isbn/9781421502717-L.jpg,1,BLEACH 11,active
naruto-1-27-2008-9781421525822,Naruto 1-27 2008,<table><tr><td><strong>Author(s)</strong></td><td>KISHIMOTO MASASHI</td></tr><tr><td><strong>Publisher</strong></td><td>Viz</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421525822</td></tr></table>,Viz,Media > Books,Books,"English, Paper Back, KISHIMOTO MASASHI",TRUE,Title,Default Title,9781421525822,shopify,44,deny,manual,21999,,TRUE,FALSE,9781421525822,https://covers.openlibrary.org/b/isbn/9781421525822-L.jpg,1,Naruto 1-27 2008,active
spy-x-family-vol-1-9781974715466,"Spy x Family, Vol. 1","<p>Source title: Spy x Family, Vol. 1 (1)</p>
<table><tr><td><strong>Author(s)</strong></td><td>Tatsuya Endo</td></tr><tr><td><strong>Publisher</strong></td><td>SHONEN JUMP</td></tr><tr><td><strong>Published</strong></td><td>2020-Jun-02</td></tr><tr><td><strong>Pages</strong></td><td>220</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781974715466</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781974715466' target='_blank'>Open Library</a></td></tr></table>",SHONEN JUMP,Media > Books,Books,"English, Paper Back, Tatsuya Endo, nyt:graphic-books-and-manga=2021-05-09, New York Times bestseller",TRUE,Title,Default Title,9781974715466,shopify,26,deny,manual,899,,TRUE,FALSE,9781974715466,https://covers.openlibrary.org/b/id/14582895-L.jpg,1,"Spy x Family, Vol. 1",active
bakuman-volume-1-9781421535135,Bakuman Volume 1,"<table><tr><td><strong>Author(s)</strong></td><td>Tsugumi Ohba, Takeshi Obata</td></tr><tr><td><strong>Publisher</strong></td><td>Viz Media</td></tr><tr><td><strong>Published</strong></td><td>2010</td></tr><tr><td><strong>Pages</strong></td><td>208</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421535135</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421535135' target='_blank'>Open Library</a></td></tr></table>",Viz Media,Media > Books,Books,"English, Paper Back, Tsugumi Ohba, Takeshi Obata, New York Times bestseller, nyt:manga=2010-08-01, High school students, Cartoonists, Comic books, strips, Artistic collaboration, Authorship, Comics & graphic novels, manga, general, Translations into English, Fiction",TRUE,Title,Default Title,9781421535135,shopify,2,deny,manual,899,,TRUE,FALSE,9781421535135,https://covers.openlibrary.org/b/id/6462458-L.jpg,1,Bakuman Volume 1,active
claymore-complete-box-set-vol-1-27-9781421583167,CLAYMORE COMPLETE BOX SET VOL 1-27,<table><tr><td><strong>Author(s)</strong></td><td>Norihiro Yagi</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421583167</td></tr></table>,SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, Norihiro Yagi",TRUE,Title,Default Title,9781421583167,shopify,18,deny,manual,21999,,TRUE,FALSE,9781421583167,https://covers.openlibrary.org/b/isbn/9781421583167-L.jpg,1,CLAYMORE COMPLETE BOX SET VOL 1-27,active
pok-mon-adventures-9781421550060,Pokémon Adventures,"<p>Source title: Pokémon Adventures (7 Volume Set - Reads R to L (Japanese Style) for all ages)</p>
<table><tr><td><strong>Author(s)</strong></td><td>日下秀憲</td></tr><tr><td><strong>Publisher</strong></td><td>VIZ Media - Children's</td></tr><tr><td><strong>Published</strong></td><td>Aug 07, 2012</td></tr><tr><td><strong>Pages</strong></td><td>1504</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421550060</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421550060' target='_blank'>Open Library</a></td></tr></table>",VIZ Media - Children's,Media > Books,Books,"English, Paper Back, 日下秀憲, Pokémon (Fictitious characters), Graphic novels, Fiction, Adventure and adventurers, Children's fiction, Pokemon (fictitious characters), fiction, Adventure and adventurers, fiction, Comic books, strips, etc., Pokémon (Fictitious characters) -- Fiction, Adventure and adventurers -- Fiction",TRUE,Title,Default Title,9781421550060,shopify,16,deny,manual,5499,,TRUE,FALSE,9781421550060,https://covers.openlibrary.org/b/id/9071204-L.jpg,1,Pokémon Adventures,active
one-piece-box-set-3-9781421590523,ONE PIECE BOX SET 3,<table><tr><td><strong>Author(s)</strong></td><td>ODA EIICHIRO</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421590523</td></tr></table>,Viz LLC,Media > Books,Books,"English, Paper Back, ODA EIICHIRO",TRUE,Title,Default Title,9781421590523,shopify,39,deny,manual,18999,,TRUE,FALSE,9781421590523,https://covers.openlibrary.org/b/isbn/9781421590523-L.jpg,1,ONE PIECE BOX SET 3,active
rosario-vampire-complete-box-set-9781421583174,Rosario + Vampire Complete Box Set,<table><tr><td><strong>Author(s)</strong></td><td>Akihisa Ikeda</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421583174</td></tr></table>,Viz LLC,Media > Books,Books,"English, Soft Cover, Akihisa Ikeda",TRUE,Title,Default Title,9781421583174,shopify,14,deny,manual,18999,,TRUE,FALSE,9781421583174,https://covers.openlibrary.org/b/isbn/9781421583174-L.jpg,1,Rosario + Vampire Complete Box Set,active
art-of-spirited-away-9781569317778,Art of Spirited Away,<table><tr><td><strong>Author(s)</strong></td><td>Hayao Miyazaki</td></tr><tr><td><strong>Publisher</strong></td><td>Viz</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781569317778</td></tr></table>,Viz,Media > Books,Books,"English, Hard Back, Hayao Miyazaki",TRUE,Title,Default Title,9781569317778,shopify,1,deny,manual,2599,,TRUE,FALSE,9781569317778,https://covers.openlibrary.org/b/isbn/9781569317778-L.jpg,1,Art of Spirited Away,active
