Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
gulabiya-9789357319324,Gulabiya,"<table><tr><td><strong>Author(s)</strong></td><td>Dr Abha Purbey,Shivangi, Tejaswi</td></tr><tr><td><strong>Publisher</strong></td><td>Hachett India</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789357319324</td></tr></table>",Hachett India,Media > Books,Books,"English, Paper Back, Dr Abha Purbey, Shivangi, Tejaswi",TRUE,Title,Default Title,9789357319324,shopify,126,deny,manual,399,,TRUE,FALSE,9789357319324,https://covers.openlibrary.org/b/isbn/9789357319324-L.jpg,1,Gulabiya,active
before-i-knew-i-loved-you-9781037405334,Before I Knew I Loved You*,<table><tr><td><strong>Author(s)</strong></td><td>Toshikazu Kawaguchi</td></tr><tr><td><strong>Publisher</strong></td><td>Pan Macmillan UK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781037405334</td></tr></table>,Pan Macmillan UK,Media > Books,Books,"English, Paper Back, Toshikazu Kawaguchi",TRUE,Title,Default Title,9781037405334,shopify,200,deny,manual,550,,TRUE,FALSE,9781037405334,https://covers.openlibrary.org/b/isbn/9781037405334-L.jpg,1,Before I Knew I Loved You*,active
the-bell-9780099470489,The Bell,<table><tr><td><strong>Author(s)</strong></td><td>IRIS MURDOCH</td></tr><tr><td><strong>Publisher</strong></td><td>RANDOM HOUSE</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099470489</td></tr></table>,RANDOM HOUSE,Media > Books,Books,"English, Paper Back, IRIS MURDOCH",TRUE,Title,Default Title,9780099470489,shopify,1,deny,manual,1099,,TRUE,FALSE,9780099470489,https://covers.openlibrary.org/b/isbn/9780099470489-L.jpg,1,The Bell,active
sophies-choice-9780099470441,Sophies Choice,<table><tr><td><strong>Author(s)</strong></td><td>WILLIAM STYRON</td></tr><tr><td><strong>Publisher</strong></td><td>VINTAGE</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099470441</td></tr></table>,VINTAGE,Media > Books,Books,"English, Paper Back, WILLIAM STYRON",TRUE,Title,Default Title,9780099470441,shopify,4,deny,manual,799,,TRUE,FALSE,9780099470441,https://covers.openlibrary.org/b/isbn/9780099470441-L.jpg,1,Sophies Choice,active
jumbo-found-mommy-touch-and-feel-9789365698268,JUMBO FOUND MOMMY - TOUCH AND FEEL,<table><tr><td><strong>Author(s)</strong></td><td>NA</td></tr><tr><td><strong>Publisher</strong></td><td>Harpercollins India</td></tr><tr><td><strong>Format</strong></td><td>Board Book</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789365698268</td></tr></table>,Harpercollins India,Media > Books,Books,"English, Board Book, NA",TRUE,Title,Default Title,9789365698268,shopify,22,deny,manual,350,,TRUE,FALSE,9789365698268,https://covers.openlibrary.org/b/isbn/9789365698268-L.jpg,1,JUMBO FOUND MOMMY - TOUCH AND FEEL,active
collected-stories-9780099748304,Collected Stories,<table><tr><td><strong>Author(s)</strong></td><td>JOHN CHEEVER</td></tr><tr><td><strong>Publisher</strong></td><td>RANDOM HOUSE</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099748304</td></tr></table>,RANDOM HOUSE,Media > Books,Books,"English, Paper Back, JOHN CHEEVER",TRUE,Title,Default Title,9780099748304,shopify,7,deny,manual,999,,TRUE,FALSE,9780099748304,https://covers.openlibrary.org/b/isbn/9780099748304-L.jpg,1,Collected Stories,active
anna-karenina-9780099540663,Anna Karenina,<table><tr><td><strong>Author(s)</strong></td><td>LEO TOLSTOY</td></tr><tr><td><strong>Publisher</strong></td><td>VINTAGE</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099540663</td></tr></table>,VINTAGE,Media > Books,Books,"English, Paper Back, LEO TOLSTOY",TRUE,Title,Default Title,9780099540663,shopify,3,deny,manual,599,,TRUE,FALSE,9780099540663,https://covers.openlibrary.org/b/isbn/9780099540663-L.jpg,1,Anna Karenina,active
beginners-the-original-version-of-what-we-talk-about-when-we-talk-about-love-9780099530329,"Beginners: the original version of ""What we talk about when we talk about love""","<p>Includes bibliographical references.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Raymond Carver</td></tr><tr><td><strong>Publisher</strong></td><td>#bVintage, #c2009.</td></tr><tr><td><strong>Published</strong></td><td>2009</td></tr><tr><td><strong>Pages</strong></td><td>134</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099530329</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780099530329' target='_blank'>Open Library</a></td></tr></table>","#bVintage, #c2009.",Media > Books,Books,"English, Paper Back, Raymond Carver, Fiction, short stories (single author), American literature, American Short stories",TRUE,Title,Default Title,9780099530329,shopify,9,deny,manual,699,,TRUE,FALSE,9780099530329,https://covers.openlibrary.org/b/id/10305775-L.jpg,1,"Beginners: the original version of ""What we talk about when we talk about love""",active
ways-of-escape-9780099282594,Ways of Escape,"<table><tr><td><strong>Author(s)</strong></td><td>Graham Greene</td></tr><tr><td><strong>Publisher</strong></td><td>VINTAGE (RAND)</td></tr><tr><td><strong>Published</strong></td><td>November 5, 2004</td></tr><tr><td><strong>Pages</strong></td><td>320</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099282594</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780099282594' target='_blank'>Open Library</a></td></tr></table>",VINTAGE (RAND),Media > Books,Books,"English, Paper Back, Graham Greene, Novelists, English, English Novelists, Literatura, English Authors, Authors, English, Biography, British and irish fiction (fictional works by one author), Fiction, mystery & detective, general, Greene, graham, 1904-1991, Authors, biography",TRUE,Title,Default Title,9780099282594,shopify,2,deny,manual,799,,TRUE,FALSE,9780099282594,https://covers.openlibrary.org/b/id/71719-L.jpg,1,Ways of Escape,active
the-count-of-monte-cristo-vintage-classics-9780099518945,The Count of Monte Cristo Vintage Classics,<table><tr><td><strong>Author(s)</strong></td><td>Alexandre Dumas</td></tr><tr><td><strong>Publisher</strong></td><td>Vintage Classics</td></tr><tr><td><strong>Published</strong></td><td>2010</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099518945</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780099518945' target='_blank'>Open Library</a></td></tr></table>,Vintage Classics,Media > Books,Books,"English, Paper Back, Alexandre Dumas, France -- History -- 19th century -- Fiction, France, Fiction, France in fiction, History, Adventure and adventurers in fiction, Readers, French language, Adventure and adventurers, Translations into Yiddish",TRUE,Title,Default Title,9780099518945,shopify,3,deny,manual,699,,TRUE,FALSE,9780099518945,https://covers.openlibrary.org/b/id/7787660-L.jpg,1,The Count of Monte Cristo Vintage Classics,active
