Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
life-moves-pretty-fast-the-lessons-we-learned-from-eighties-movies-and-why-we-don-t-learn-them-from-movies-anymore-9781501130458,Life moves pretty fast: the lessons we learned from eighties movies (and why we don't learn them from movies anymore),"<p>""An earlier edition of this work was published in Great Britain in 2015.""--Title page verso.Includes bibliographical references (pages 311-321) and index.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Hadley Freeman</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Published</strong></td><td>2016</td></tr><tr><td><strong>Pages</strong></td><td>339</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781501130458</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781501130458' target='_blank'>Open Library</a></td></tr></table>",SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, Hadley Freeman, Motion pictures, History, Motion pictures, history, Motion pictures, social aspects, HISTORY, North America, BIOGRAPHY & AUTOBIOGRAPHY, Personal Memoirs, PERFORMING ARTS, Film & Video, History & Criticism, Influence, Social aspects, Popular culture",TRUE,Title,Default Title,9781501130458,shopify,1,deny,manual,1439,,TRUE,FALSE,9781501130458,https://covers.openlibrary.org/b/id/12911863-L.jpg,1,Life moves pretty fast: the lessons we learned from eighties movies (and why we don't learn them from movies anymore),active
life-love-beauty-9781250065704,"Life, love, beauty","<p>""A photographic journey""--Page 4 of jacket.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Keegan Allen</td></tr><tr><td><strong>Publisher</strong></td><td>ST.MARTINS PRESS</td></tr><tr><td><strong>Published</strong></td><td>2015</td></tr><tr><td><strong>Pages</strong></td><td>304</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781250065704</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781250065704' target='_blank'>Open Library</a></td></tr></table>",ST.MARTINS PRESS,Media > Books,Books,"English, Hard Cover, Keegan Allen, Portrait photography, Photography, Television actors and actresses, Photographers, Actors, Biography, Artists, Pictorial works, Hollywood (los angeles, calif.), description and travel, PHOTOGRAPHY, Individual Photographers, Artists",TRUE,Title,Default Title,9781250065704,shopify,2,deny,manual,2630,,TRUE,FALSE,9781250065704,https://covers.openlibrary.org/b/id/11168235-L.jpg,1,"Life, love, beauty",active
big-book-of-orgasms-69-sexy-stories-9781573449632,Big Book of Orgasms: 69 Sexy Stories,<table><tr><td><strong>Author(s)</strong></td><td>Rachel Kramer Bussel</td></tr><tr><td><strong>Publisher</strong></td><td>Cleis Press</td></tr><tr><td><strong>Published</strong></td><td>2013</td></tr><tr><td><strong>Pages</strong></td><td>242</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781573449632</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781573449632' target='_blank'>Open Library</a></td></tr></table>,Cleis Press,Media > Books,Books,"English, Paper Back, Rachel Kramer Bussel, Fiction, short stories (single author), Fiction, erotica",TRUE,Title,Default Title,9781573449632,shopify,1,deny,manual,2532,,TRUE,FALSE,9781573449632,https://covers.openlibrary.org/b/id/13479175-L.jpg,1,Big Book of Orgasms: 69 Sexy Stories,active
miller-untitled-2-9780785213185,Miller Untitled 2,<table><tr><td><strong>Author(s)</strong></td><td>Donald Miller</td></tr><tr><td><strong>Publisher</strong></td><td>Thomas Nelson Publishers</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780785213185</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780785213185' target='_blank'>Open Library</a></td></tr></table>,Thomas Nelson Publishers,Media > Books,Books,"English, Hard Cover, Donald Miller, Intimacy (Psychology), Man-woman relationships, Relations with women, Mate selection, Intimacy (psychology), Authors, biography, Marriage, religious aspects, christianity, nyt:relationships=2015-03-08, New York Times bestseller",TRUE,Title,Default Title,9780785213185,shopify,1,deny,manual,1750,,TRUE,FALSE,9780785213185,https://covers.openlibrary.org/b/id/7727429-L.jpg,1,Miller Untitled 2,active
technology-management-activities-and-tools-9780230233348,Technology management: activities and tools,"<p>Includes bibliographical references (p. 257-268) and index.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Dilek Çetindamar</td></tr><tr><td><strong>Publisher</strong></td><td>Palgrave Macmillan</td></tr><tr><td><strong>Published</strong></td><td>2010</td></tr><tr><td><strong>Pages</strong></td><td>274</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780230233348</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780230233348' target='_blank'>Open Library</a></td></tr></table>",Palgrave Macmillan,Media > Books,Books,"English, Paper Back, Dilek Çetindamar, Management, Technology, Technological innovations, Manpower planning, Organizational behavior, Organizational change",TRUE,Title,Default Title,9780230233348,shopify,1,deny,manual,3959,,TRUE,FALSE,9780230233348,https://covers.openlibrary.org/b/isbn/9780230233348-L.jpg,1,Technology management: activities and tools,active
the-media-relations-department-of-hizbollah-wishes-you-a-happy-birthday-unexpected-encounters-in-the-changing-middle-east-9781586488116,The Media Relations Department of Hizbollah Wishes You a Happy Birthday: Unexpected Encounters in the Changing Middle East,"<p>Source title: The Media Relations Department of Hizbollah Wishes You a Happy Birthday: Unexpected Encounters in the Changing Middle East</p>
<table><tr><td><strong>Author(s)</strong></td><td>Neil MacFarquhar</td></tr><tr><td><strong>Publisher</strong></td><td>PublicAffairs</td></tr><tr><td><strong>Published</strong></td><td>Mar 23, 2010</td></tr><tr><td><strong>Pages</strong></td><td>400</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781586488116</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781586488116' target='_blank'>Open Library</a></td></tr></table>",PublicAffairs,Media > Books,Books,"English, Paper Back, Neil MacFarquhar, Anecdotes, Biography, Description and travel, Nonfiction, Political culture, Politics, Politics and government, Social change, Social life and customs, Travel",TRUE,Title,Default Title,9781586488116,shopify,1,deny,manual,1400,,TRUE,FALSE,9781586488116,https://covers.openlibrary.org/b/id/11555600-L.jpg,1,The Media Relations Department of Hizbollah Wishes You a Happy Birthday: Unexpected Encounters in the Changing Middle East,active
figure-sketching-for-beginners-dover-art-instruction-9780486450957,Figure Sketching for Beginners (Dover Art Instruction),<table><tr><td><strong>Author(s)</strong></td><td>Len A. Doust</td></tr><tr><td><strong>Publisher</strong></td><td>Dover Publications</td></tr><tr><td><strong>Format</strong></td><td>Kindle Edition</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780486450957</td></tr></table>,Dover Publications,Media > Books,Books,"English, Kindle Edition, Len A. Doust",TRUE,Title,Default Title,9780486450957,shopify,1,deny,manual,520,,TRUE,FALSE,9780486450957,https://covers.openlibrary.org/b/isbn/9780486450957-L.jpg,1,Figure Sketching for Beginners (Dover Art Instruction),active
the-times-su-doko-book-3-9780007945757,The Times Su Doko Book 3,<table><tr><td><strong>Author(s)</strong></td><td>WAYNE GOULD</td></tr><tr><td><strong>Publisher</strong></td><td>HarperCollins Publishers Ltd</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780007945757</td></tr></table>,HarperCollins Publishers Ltd,Media > Books,Books,"English, Paper Back, WAYNE GOULD",TRUE,Title,Default Title,9780007945757,shopify,1,deny,manual,125,,TRUE,FALSE,9780007945757,https://images.isbndb.com/covers/22377473482190.jpg,1,The Times Su Doko Book 3,active
free-font-index-1-agile-rabbit-editions-9789057681240,Free Font Index 1 Agile Rabbit Editions,<table><tr><td><strong>Author(s)</strong></td><td>Hans Lijklema</td></tr><tr><td><strong>Publisher</strong></td><td>Pepin Press</td></tr><tr><td><strong>Published</strong></td><td>2009</td></tr><tr><td><strong>Pages</strong></td><td>326</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789057681240</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9789057681240' target='_blank'>Open Library</a></td></tr></table>,Pepin Press,Media > Books,Books,"English, Hard Cover, Hans Lijklema",TRUE,Title,Default Title,9789057681240,shopify,1,deny,manual,3240,,TRUE,FALSE,9789057681240,https://covers.openlibrary.org/b/id/7742485-L.jpg,1,Free Font Index 1 Agile Rabbit Editions,active
a-writer-s-guide-to-using-eight-methods-of-transition-9780945045038,A writer's guide to using eight methods of transition,<table><tr><td><strong>Author(s)</strong></td><td>Victor C. Pellegrino</td></tr><tr><td><strong>Publisher</strong></td><td>Maui Arthoughts</td></tr><tr><td><strong>Published</strong></td><td>1993</td></tr><tr><td><strong>Pages</strong></td><td>55</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780945045038</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780945045038' target='_blank'>Open Library</a></td></tr></table>,Maui Arthoughts,Media > Books,Books,"English, Paper Back, Victor C. Pellegrino, English language, Report writing, Terms and phrases, Rhetoric, Transition (Rhetoric)",TRUE,Title,Default Title,9780945045038,shopify,1,deny,manual,1130,,TRUE,FALSE,9780945045038,https://covers.openlibrary.org/b/id/1685091-L.jpg,1,A writer's guide to using eight methods of transition,active
