Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
the-art-of-war-tamil-9789389567977,The Art of War (Tamil),<table><tr><td><strong>Author(s)</strong></td><td>SUN TZU</td></tr><tr><td><strong>Publisher</strong></td><td>Fingerprint Publishing</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>Tamil</td></tr><tr><td><strong>ISBN</strong></td><td>9789389567977</td></tr></table>,Fingerprint Publishing,Media > Books,Books,"Tamil, Paper Back, SUN TZU",TRUE,Title,Default Title,9789389567977,shopify,200,deny,manual,149,,TRUE,FALSE,9789389567977,https://covers.openlibrary.org/b/isbn/9789389567977-L.jpg,1,The Art of War (Tamil),active
babylon-ka-sabse-ameer-aadami-the-richest-man-in-babylon-in-hindi-9789389717099,Babylon Ka Sabse Ameer Aadami (The Richest Man in Babylon in Hindi),<table><tr><td><strong>Author(s)</strong></td><td>GEORGE S. CLASON</td></tr><tr><td><strong>Publisher</strong></td><td>Fingerprint Publishing</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>Hindi</td></tr><tr><td><strong>ISBN</strong></td><td>9789389717099</td></tr></table>,Fingerprint Publishing,Media > Books,Books,"Hindi, Paper Back, GEORGE S. CLASON",TRUE,Title,Default Title,9789389717099,shopify,200,deny,manual,149,,TRUE,FALSE,9789389717099,https://covers.openlibrary.org/b/isbn/9789389717099-L.jpg,1,Babylon Ka Sabse Ameer Aadami (The Richest Man in Babylon in Hindi),active
enchanted-castle-9789389717143,Enchanted Castle,<table><tr><td><strong>Author(s)</strong></td><td>Edith Nesbit</td></tr><tr><td><strong>Publisher</strong></td><td>Prakash Book Depot</td></tr><tr><td><strong>Published</strong></td><td>2019</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789389717143</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9789389717143' target='_blank'>Open Library</a></td></tr></table>,Prakash Book Depot,Media > Books,Books,"English, Paper Back, Edith Nesbit, Fiction, Fantasy, Magic, Rings, Friendship, History, England, Brothers and sisters, Wishes, Juvenile fiction",TRUE,Title,Default Title,9789389717143,shopify,3,deny,manual,199,,TRUE,FALSE,9789389717143,https://covers.openlibrary.org/b/isbn/9789389717143-L.jpg,1,Enchanted Castle,active
kapalkundala-9789389717075,Kapalkundala,<table><tr><td><strong>Author(s)</strong></td><td>Bankimchandra Chatterjee</td></tr><tr><td><strong>Publisher</strong></td><td>Prakash Book Depot</td></tr><tr><td><strong>Published</strong></td><td>2019</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>Hindi</td></tr><tr><td><strong>ISBN</strong></td><td>9789389717075</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9789389717075' target='_blank'>Open Library</a></td></tr></table>,Prakash Book Depot,Media > Books,Books,"Hindi, Paper Back, Bankimchandra Chatterjee",TRUE,Title,Default Title,9789389717075,shopify,200,deny,manual,179,,TRUE,FALSE,9789389717075,https://covers.openlibrary.org/b/isbn/9789389717075-L.jpg,1,Kapalkundala,active
the-book-of-life-fingerprint-9789389717129,The Book of Life - Fingerprint!,<table><tr><td><strong>Author(s)</strong></td><td>DR JOSEPH MURPHY</td></tr><tr><td><strong>Publisher</strong></td><td>Fingerprint Publishing</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789389717129</td></tr></table>,Fingerprint Publishing,Media > Books,Books,"English, Paper Back, DR JOSEPH MURPHY",TRUE,Title,Default Title,9789389717129,shopify,200,deny,manual,149,,TRUE,FALSE,9789389717129,https://covers.openlibrary.org/b/isbn/9789389717129-L.jpg,1,The Book of Life - Fingerprint!,active
1st-activity-book-of-iq-9789332425279,1St Activity Book Of Iq,<table><tr><td><strong>Author(s)</strong></td><td>NILL</td></tr><tr><td><strong>Publisher</strong></td><td>Tri Color Books</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789332425279</td></tr></table>,Tri Color Books,Media > Books,Books,"English, Paper Back, NILL",TRUE,Title,Default Title,9789332425279,shopify,2,deny,manual,100,,TRUE,FALSE,9789332425279,https://covers.openlibrary.org/b/isbn/9789332425279-L.jpg,1,1St Activity Book Of Iq,active
behold-i-make-all-things-new-9789353574550,"BEHOLD, I MAKE ALL THINGS NEW",<table><tr><td><strong>Author(s)</strong></td><td>Devdutt Pattanaik and Loraine Tulleken</td></tr><tr><td><strong>Publisher</strong></td><td>Harpercollins India</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789353574550</td></tr></table>,Harpercollins India,Media > Books,Books,"English, Hard Back, Devdutt Pattanaik and Loraine Tulleken",TRUE,Title,Default Title,9789353574550,shopify,10,deny,manual,499,,TRUE,FALSE,9789353574550,https://covers.openlibrary.org/b/isbn/9789353574550-L.jpg,1,"BEHOLD, I MAKE ALL THINGS NEW",active
chinese-medicine-and-healing-9780674047372,Chinese Medicine And Healing,<table><tr><td><strong>Author(s)</strong></td><td>NA</td></tr><tr><td><strong>Publisher</strong></td><td>Belknap Press</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780674047372</td></tr></table>,Belknap Press,Media > Books,Books,"English, Hard Back, NA",TRUE,Title,Default Title,9780674047372,shopify,1,deny,manual,4279,,TRUE,FALSE,9780674047372,https://covers.openlibrary.org/b/isbn/9780674047372-L.jpg,1,Chinese Medicine And Healing,active
pups-on-the-go-paw-patrol-color-by-number-activity-book-9789389567861,"Pups on the Go: Paw Patrol, Color By Number Activity Book",<table><tr><td><strong>Author(s)</strong></td><td>Wonder House Books</td></tr><tr><td><strong>Publisher</strong></td><td>Wonder House Books</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789389567861</td></tr></table>,Wonder House Books,Media > Books,Books,"English, Paper Back, Wonder House Books",TRUE,Title,Default Title,9789389567861,shopify,200,deny,manual,149,,TRUE,FALSE,9789389567861,https://covers.openlibrary.org/b/isbn/9789389567861-L.jpg,1,"Pups on the Go: Paw Patrol, Color By Number Activity Book",active
marching-into-darkness-the-wehrmacht-and-the-holocaust-in-belarus-9780674725508,Marching into darkness: the Wehrmacht and the Holocaust in Belarus,"<p>Includes bibliographical references and index.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Waitman Wade Beorn</td></tr><tr><td><strong>Publisher</strong></td><td>Harvard University Press</td></tr><tr><td><strong>Published</strong></td><td>2014</td></tr><tr><td><strong>Pages</strong></td><td>314</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780674725508</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780674725508' target='_blank'>Open Library</a></td></tr></table>",Harvard University Press,Media > Books,Books,"English, Hard Back, Waitman Wade Beorn, Jews, World War, 1939-1945, Social conditions, Holocaust, Jewish (1939-1945), Armed Forces, Atrocities, History, Germany, armed forces, Jews, history, World war, 1939-1945, atrocities",TRUE,Title,Default Title,9780674725508,shopify,1,deny,manual,3779,,TRUE,FALSE,9780674725508,https://covers.openlibrary.org/b/isbn/9780674725508-L.jpg,1,Marching into darkness: the Wehrmacht and the Holocaust in Belarus,active
